"","times","sims","name"
"lot ngo.4",1650,0,"lot ngo"
"lot ngo.5",2150,0.023200735823946,"lot ngo"
"lot ngo.6",2650,0.00350877192982457,"lot ngo"
"lot ngo.7",3150,0.171527277544433,"lot ngo"
"lot ngo.8",3650,0.0460650400261693,"lot ngo"
"lot ngo.9",4150,0,"lot ngo"
"lot ngo.10",4650,0.029072450603834,"lot ngo"
"fin ngo.1",150,0.160552269840457,"fin ngo"
"fin ngo.2",650,0.29397538176255,"fin ngo"
"fin ngo.3",1150,0.0772952574466959,"fin ngo"
"fin ngo.4",1650,0.0293496998840134,"fin ngo"
"fin ngo.5",2150,0.0350433555953157,"fin ngo"
"fin ngo.6",2650,0.00509878903760363,"fin ngo"
"fin ngo.7",3150,0,"fin ngo"
"fin ngo.8",3650,0.115187491054645,"fin ngo"
"fin ngo.9",4150,0.0253300596127171,"fin ngo"
"fin ngo.10",4650,0.0836780218037458,"fin ngo"
"vol ngo.1",150,0.145556409629117,"vol ngo"
"vol ngo.2",650,0.239339767737334,"vol ngo"
"vol ngo.3",1150,0.147417799580816,"vol ngo"
"vol ngo.4",2150,0.156674760262067,"vol ngo"
"vol ngo.5",2650,0.140078184945694,"vol ngo"
"vol ngo.6",3150,0.103296261309486,"vol ngo"
"vol ngo.7",3650,0.0286990698073172,"vol ngo"
"vol ngo.8",4150,0.0224009412805154,"vol ngo"
"vol ngo.9",4650,0.0701551512820422,"vol ngo"
"bon ngo.1",150,0.0568455558423916,"bon ngo"
"bon ngo.2",650,0.212061786700581,"bon ngo"
"bon ngo.3",1150,0.0734057938548532,"bon ngo"
"bon ngo.4",1650,0.037828270239092,"bon ngo"
"bon ngo.5",2150,0.227825630570431,"bon ngo"
"bon ngo.6",2650,0.17460352449888,"bon ngo"
"bon ngo.7",3150,0.107349452147065,"bon ngo"
"bon ngo.8",3650,0.0514427882098628,"bon ngo"
"bon ngo.9",4150,0.0455094639985029,"bon ngo"
"tag ngo.1",150,0.0225769630464359,"tag ngo"
"tag ngo.2",650,0.0690297754173458,"tag ngo"
"tag ngo.3",1150,0.0618394125350651,"tag ngo"
"tag ngo.4",1650,0.0450325373452795,"tag ngo"
"tag ngo.5",2150,0.0762005637728667,"tag ngo"
"tag ngo.6",2650,0.0645757883444016,"tag ngo"
"tag ngo.7",3150,0.0293586629983579,"tag ngo"
"tag ngo.8",3650,0.0317295914217425,"tag ngo"
"tag ngo.9",4150,0.0371475499281264,"tag ngo"
"tag ngo.10",4650,0.091907331794659,"tag ngo"
"lou ngo.1",650,0.509679160713999,"lou ngo"
"lou ngo.2",1150,0.737425511434249,"lou ngo"
"lou ngo.3",1650,0.805265725334615,"lou ngo"
"lou ngo.4",2150,0.4786944834026,"lou ngo"
"lou ngo.5",2650,0.273677074176538,"lou ngo"
"lou ngo.6",3150,0.141358652563891,"lou ngo"
"lou ngo.7",3650,0.169952523924131,"lou ngo"
"lou ngo.8",4150,0.192757284689353,"lou ngo"
"lou ngo.9",4650,0.245010250466623,"lou ngo"
"lan ngo.1",650,0,"lan ngo"
"lan ngo.2",1150,0,"lan ngo"
"lan ngo.3",1650,0,"lan ngo"
"lan ngo.4",2650,0,"lan ngo"
"lan ngo.5",3150,0,"lan ngo"
"lan ngo.6",3650,0,"lan ngo"
"lan ngo.7",4150,0,"lan ngo"
"lan ngo.8",4650,0,"lan ngo"
"ano ngo.1",1650,0.0403537021315246,"ano ngo"
"ano ngo.2",2150,0.0675342514193027,"ano ngo"
"ano ngo.3",2650,0.0754625107981273,"ano ngo"
"ano ngo.4",3150,0.0815572582380716,"ano ngo"
"ano ngo.5",3650,0.128046073915546,"ano ngo"
"ano ngo.6",4150,0.246566520089019,"ano ngo"
"ano ngo.7",4650,0.0918726494772548,"ano ngo"
"tuk wai.1",150,0.0154496393777174,"tuk wai"
"tuk wai.2",650,0.00731009754820489,"tuk wai"
"tuk wai.3",1150,0.0129870129870128,"tuk wai"
"tuk wai.4",2150,0.030533278774955,"tuk wai"
"tuk wai.5",3150,0.0539215686274508,"tuk wai"
"tuk wai.6",4150,0.0140515222482437,"tuk wai"
"yac wai.1",150,0.000421940928270081,"yac wai"
"yac wai.2",650,0,"yac wai"
"yac wai.3",1150,0,"yac wai"
"yac wai.4",1650,0,"yac wai"
"yac wai.5",2150,0,"yac wai"
"yac wai.6",3150,0,"yac wai"
"yac wai.7",4150,0,"yac wai"
"ava wai.1",150,0.00472031077927582,"ava wai"
"ava wai.2",650,0.0118577075098816,"ava wai"
"ava wai.3",1150,0,"ava wai"
"ava wai.4",1650,0.00296735905044498,"ava wai"
"ava wai.5",2150,0,"ava wai"
"ava wai.6",3150,0.0112359550561797,"ava wai"
"ava wai.7",4150,0.00409836065573765,"ava wai"
"ava wai.8",4650,0,"ava wai"
"plu wai.1",150,0.144702116221104,"plu wai"
"plu wai.2",650,0.0614559465762067,"plu wai"
"plu wai.3",1150,0.0740095628415299,"plu wai"
"plu wai.4",1650,0.0148367952522256,"plu wai"
"plu wai.5",2150,0.0772200772200772,"plu wai"
"plu wai.6",3150,0.0140449438202248,"plu wai"
"plu wai.7",4150,0,"plu wai"
"plu wai.8",4650,0.00425531914893629,"plu wai"
"lot wai.1",150,0,"lot wai"
"lot wai.2",650,0,"lot wai"
"lot wai.3",1150,0,"lot wai"
"lot wai.4",1650,0,"lot wai"
"lot wai.5",2150,0,"lot wai"
"lot wai.6",3150,0,"lot wai"
"lot wai.7",4150,0,"lot wai"
"lot wai.8",4650,0,"lot wai"
"fin wai.1",150,0.00295144285474724,"fin wai"
"fin wai.2",650,0.0124829747656718,"fin wai"
"fin wai.3",1150,0,"fin wai"
"fin wai.4",1650,0,"fin wai"
"fin wai.5",2150,0,"fin wai"
"fin wai.6",3150,0,"fin wai"
"fin wai.7",4150,0,"fin wai"
"fin wai.8",4650,0,"fin wai"
"vol wai.1",150,0.000421940928270081,"vol wai"
"vol wai.2",650,0.00138262053155669,"vol wai"
"vol wai.3",1150,0.00208333333333344,"vol wai"
"vol wai.4",2150,0,"vol wai"
"vol wai.5",3150,0,"vol wai"
"vol wai.6",4150,0,"vol wai"
"vol wai.7",4650,0.000481000481000526,"vol wai"
"bon wai.1",150,0.00278291914027629,"bon wai"
"bon wai.2",650,0.00836501901140696,"bon wai"
"bon wai.3",1150,0.00416666666666676,"bon wai"
"bon wai.4",1650,0,"bon wai"
"bon wai.5",2150,0.00552767052767067,"bon wai"
"bon wai.6",3150,0.00467466040583597,"bon wai"
"bon wai.7",4150,0.00936768149882927,"bon wai"
"tag wai.1",150,0.00551072729138591,"tag wai"
"tag wai.2",650,0,"tag wai"
"tag wai.3",1150,0.00773200683789754,"tag wai"
"tag wai.4",1650,0.0106165337944171,"tag wai"
"tag wai.5",2150,0.0095816464237517,"tag wai"
"tag wai.6",3150,0.00845511804115318,"tag wai"
"tag wai.7",4150,0.00783071408309677,"tag wai"
"tag wai.8",4650,0.00145348837209314,"tag wai"
"lou wai.1",650,0.00787401574803159,"lou wai"
"lou wai.2",1150,0.00507177671962145,"lou wai"
"lou wai.3",1650,0.0148367952522256,"lou wai"
"lou wai.4",2150,0.0166177832051403,"lou wai"
"lou wai.5",3150,0.00737283549783574,"lou wai"
"lou wai.6",4150,0.00234192037470715,"lou wai"
"lou wai.7",4650,0.00307583004089562,"lou wai"
"lan wai.1",650,0,"lan wai"
"lan wai.2",1150,0,"lan wai"
"lan wai.3",1650,0,"lan wai"
"lan wai.4",3150,0,"lan wai"
"lan wai.5",4150,0,"lan wai"
"lan wai.6",4650,0.00103305785123975,"lan wai"
"ano wai.1",1650,0.0661268872937723,"ano wai"
"ano wai.2",2150,0.0771682748426933,"ano wai"
"ano wai.3",3150,0.0799157303370785,"ano wai"
"ano wai.4",4150,0.0140515222482435,"ano wai"
"ano wai.5",4650,0.127659574468085,"ano wai"
"yac tuk.1",150,0.21600497251671,"yac tuk"
"yac tuk.2",650,0.134484933212687,"yac tuk"
"yac tuk.3",1150,0.0668601367306891,"yac tuk"
"yac tuk.4",2150,0.00173611111111116,"yac tuk"
"yac tuk.5",3150,0.00150602409638567,"yac tuk"
"yac tuk.6",3650,0,"yac tuk"
"yac tuk.7",4150,0.00117370892018787,"yac tuk"
"ava tuk.1",150,0.358872508633617,"ava tuk"
"ava tuk.2",650,0.0346521305053517,"ava tuk"
"ava tuk.3",1150,0.0432900432900434,"ava tuk"
"ava tuk.4",2150,0.056209421556433,"ava tuk"
"ava tuk.5",3150,0.0392156862745098,"ava tuk"
"ava tuk.6",4150,0.0335195530726258,"ava tuk"
"plu tuk.1",150,0.285896718310115,"plu tuk"
"plu tuk.2",650,0.0409239180124294,"plu tuk"
"plu tuk.3",1150,0.0649350649350648,"plu tuk"
"plu tuk.4",2150,0.0595208383875924,"plu tuk"
"plu tuk.5",3150,0.0857753603724595,"plu tuk"
"plu tuk.6",3650,0.0198106269534841,"plu tuk"
"plu tuk.7",4150,0.0243902439024388,"plu tuk"
"lot tuk.1",150,0.0595136720597976,"lot tuk"
"lot tuk.2",650,0.0346521305053518,"lot tuk"
"lot tuk.3",1150,0.0579930992193149,"lot tuk"
"lot tuk.4",2150,0.0121868767641522,"lot tuk"
"lot tuk.5",3150,0,"lot tuk"
"lot tuk.6",3650,0.010204081632653,"lot tuk"
"lot tuk.7",4150,0,"lot tuk"
"fin tuk.1",150,0.107763606985831,"fin tuk"
"fin tuk.2",650,0.0414573596501586,"fin tuk"
"fin tuk.3",1150,0.0460863037740225,"fin tuk"
"fin tuk.4",2150,0.00173611111111116,"fin tuk"
"fin tuk.5",3150,0,"fin tuk"
"fin tuk.6",3650,0.0102040816326532,"fin tuk"
"fin tuk.7",4150,0,"fin tuk"
"vol tuk.1",150,0.128470206591837,"vol tuk"
"vol tuk.2",650,0.0421648130683981,"vol tuk"
"vol tuk.3",1150,0.0454545454545456,"vol tuk"
"vol tuk.4",2150,0.0642361111111112,"vol tuk"
"vol tuk.5",3150,0.0168776371308016,"vol tuk"
"vol tuk.6",3650,0.0169086865515437,"vol tuk"
"vol tuk.7",4150,0.00711111111111118,"vol tuk"
"bon tuk.1",150,0.0231115978355162,"bon tuk"
"bon tuk.2",650,0.0376168788742514,"bon tuk"
"bon tuk.3",1150,0.00903519865086966,"bon tuk"
"bon tuk.4",2150,0.0544980629205696,"bon tuk"
"bon tuk.5",3150,0.0410894628653143,"bon tuk"
"bon tuk.6",3650,0.0379931577637302,"bon tuk"
"bon tuk.7",4150,0.0243643392739554,"bon tuk"
"tag tuk.1",150,0.00429671725933811,"tag tuk"
"tag tuk.2",650,0.00733811167961829,"tag tuk"
"tag tuk.3",1150,0.0295066199694531,"tag tuk"
"tag tuk.4",2150,0.0653653364179679,"tag tuk"
"tag tuk.5",3150,0.070325115621703,"tag tuk"
"tag tuk.6",3650,0.026547548479973,"tag tuk"
"tag tuk.7",4150,0.0176211029790346,"tag tuk"
"lou tuk.1",650,0.0391559073528217,"lou tuk"
"lou tuk.2",1150,0.0465308815747062,"lou tuk"
"lou tuk.3",2150,0.100634170491039,"lou tuk"
"lou tuk.4",3150,0.0944877504338573,"lou tuk"
"lou tuk.5",3650,0.0408163265306125,"lou tuk"
"lou tuk.6",4150,0.0502793296089385,"lou tuk"
"lan tuk.1",650,0.00484676687971619,"lan tuk"
"lan tuk.2",1150,0.0104674331490082,"lan tuk"
"lan tuk.3",3150,0,"lan tuk"
"lan tuk.4",3650,0,"lan tuk"
"lan tuk.5",4150,0.00558659217877089,"lan tuk"
"ano tuk.1",2150,0.035900005071914,"ano tuk"
"ano tuk.2",3150,0.076421568627451,"ano tuk"
"ano tuk.3",3650,0.073478397981709,"ano tuk"
"ano tuk.4",4150,0.076923076923077,"ano tuk"
"ava yac.1",150,0.15898616833926,"ava yac"
"ava yac.2",650,0.131289246384936,"ava yac"
"ava yac.3",1150,0.165959525902115,"ava yac"
"ava yac.4",1650,0.0804811007524752,"ava yac"
"ava yac.5",2150,0.06116110065224,"ava yac"
"ava yac.6",2650,0.00523604832135183,"ava yac"
"ava yac.7",3150,0.0316507967353286,"ava yac"
"ava yac.8",4150,0.00704225352112675,"ava yac"
"plu yac.1",150,0.114569137734326,"plu yac"
"plu yac.2",650,0.096659356770071,"plu yac"
"plu yac.3",1150,0.136457072089081,"plu yac"
"plu yac.4",1650,0.0250737901672892,"plu yac"
"plu yac.5",2150,0.010784465139254,"plu yac"
"plu yac.6",2650,0.00351086312884108,"plu yac"
"plu yac.7",3150,0.00607223414204772,"plu yac"
"plu yac.8",3650,0.00954228787981948,"plu yac"
"plu yac.9",4150,0,"plu yac"
"lot yac.1",150,0.0595136720597975,"lot yac"
"lot yac.2",650,0.022916022134097,"lot yac"
"lot yac.3",1150,0.0487077874405554,"lot yac"
"lot yac.4",1650,0,"lot yac"
"lot yac.5",2150,0,"lot yac"
"lot yac.6",2650,0.0222206119990324,"lot yac"
"lot yac.7",3150,0,"lot yac"
"lot yac.8",3650,0,"lot yac"
"lot yac.9",4150,0,"lot yac"
"fin yac.1",150,0.0999702859961389,"fin yac"
"fin yac.2",650,0.0287624780697286,"fin yac"
"fin yac.3",1150,0.0419898064121833,"fin yac"
"fin yac.4",1650,0.0135730472567736,"fin yac"
"fin yac.5",2150,0.00685409855540686,"fin yac"
"fin yac.6",2650,0,"fin yac"
"fin yac.7",3150,0,"fin yac"
"fin yac.8",3650,0,"fin yac"
"fin yac.9",4150,0.00892564690468389,"fin yac"
"vol yac.1",150,0.448764994101416,"vol yac"
"vol yac.2",650,0.451549719911178,"vol yac"
"vol yac.3",1150,0.462874084976144,"vol yac"
"vol yac.4",2150,0.107670807306271,"vol yac"
"vol yac.5",2650,0.13152388872834,"vol yac"
"vol yac.6",3150,0.162711944142433,"vol yac"
"vol yac.7",3650,0.38781054532542,"vol yac"
"vol yac.8",4150,0.300743891091696,"vol yac"
"bon yac.1",150,0.0322340569444397,"bon yac"
"bon yac.2",650,0.0883031134025368,"bon yac"
"bon yac.3",1150,0.0473567644679055,"bon yac"
"bon yac.4",1650,0.229888334708302,"bon yac"
"bon yac.5",2150,0.0585920682905893,"bon yac"
"bon yac.6",2650,0.000763358778625989,"bon yac"
"bon yac.7",3150,0.00602409638554224,"bon yac"
"bon yac.8",3650,0.00755667506297231,"bon yac"
"bon yac.9",4150,0.00352112676056349,"bon yac"
"tag yac.1",150,0.015535036957072,"tag yac"
"tag yac.2",650,0.011818670645754,"tag yac"
"tag yac.3",1150,0.00526926896953905,"tag yac"
"tag yac.4",1650,0.00784039940506565,"tag yac"
"tag yac.5",2150,0.00075187969924817,"tag yac"
"tag yac.6",2650,0.000381679389312994,"tag yac"
"tag yac.7",3150,0.000367511944138199,"tag yac"
"tag yac.8",3650,0,"tag yac"
"tag yac.9",4150,0.00160374750538694,"tag yac"
"lou yac.1",650,0.0885064679066887,"lou yac"
"lou yac.2",1150,0.0680204305374891,"lou yac"
"lou yac.3",1650,0.0371168866355953,"lou yac"
"lou yac.4",2150,0.073654305877184,"lou yac"
"lou yac.5",2650,0.00497254592981344,"lou yac"
"lou yac.6",3150,0.0246307811892734,"lou yac"
"lou yac.7",3650,0.0100755667506297,"lou yac"
"lou yac.8",4150,0.005868544600939,"lou yac"
"lan yac.1",650,0,"lan yac"
"lan yac.2",1150,0,"lan yac"
"lan yac.3",1650,0,"lan yac"
"lan yac.4",2650,0,"lan yac"
"lan yac.5",3150,0,"lan yac"
"lan yac.6",3650,0,"lan yac"
"lan yac.7",4150,0,"lan yac"
"ano yac.1",1650,0.0494793519274092,"ano yac"
"ano yac.2",2150,0.0313759564136437,"ano yac"
"ano yac.3",2650,0.000381679389313105,"ano yac"
"ano yac.4",3150,0.00602409638554235,"ano yac"
"ano yac.5",3650,0.016698083306921,"ano yac"
"ano yac.6",4150,0.00234741784037551,"ano yac"
"plu ava.1",150,0.293805985478126,"plu ava"
"plu ava.2",650,0.364393142290152,"plu ava"
"plu ava.3",1150,0.249233670117553,"plu ava"
"plu ava.4",1650,0.248158366078913,"plu ava"
"plu ava.5",2150,0.136053772039831,"plu ava"
"plu ava.6",2650,0.121457489878543,"plu ava"
"plu ava.7",3150,0.0469278807413376,"plu ava"
"plu ava.8",4150,0.0203918432626949,"plu ava"
"plu ava.9",4650,0.054093567251462,"plu ava"
"lot ava.1",150,0.061282539984326,"lot ava"
"lot ava.2",650,0.14031864798886,"lot ava"
"lot ava.3",1150,0.152811718535161,"lot ava"
"lot ava.4",1650,0.0635491606714627,"lot ava"
"lot ava.5",2150,0.00495049504950484,"lot ava"
"lot ava.6",2650,0.00242718446601942,"lot ava"
"lot ava.7",3150,0,"lot ava"
"lot ava.8",4150,0.0918895599654875,"lot ava"
"lot ava.9",4650,0.0537455419326202,"lot ava"
"fin ava.1",150,0.131335064090233,"fin ava"
"fin ava.2",650,0.244695269159939,"fin ava"
"fin ava.3",1150,0.0961991638333871,"fin ava"
"fin ava.4",1650,0.0502294163308231,"fin ava"
"fin ava.5",2150,0.0408863995643262,"fin ava"
"fin ava.6",2650,0,"fin ava"
"fin ava.7",3150,0,"fin ava"
"fin ava.8",4150,0.0128702904802991,"fin ava"
"fin ava.9",4650,0.0860115637467449,"fin ava"
"vol ava.1",150,0.162442078991202,"vol ava"
"vol ava.2",650,0.157525691523399,"vol ava"
"vol ava.3",1150,0.138296003513395,"vol ava"
"vol ava.4",2150,0.176789794364052,"vol ava"
"vol ava.5",2650,0.119276809355693,"vol ava"
"vol ava.6",3150,0.0688256890788537,"vol ava"
"vol ava.7",4150,0.0763441631772308,"vol ava"
"vol ava.8",4650,0.0819169301803203,"vol ava"
"bon ava.1",150,0.143571836897416,"bon ava"
"bon ava.2",650,0.25320214915876,"bon ava"
"bon ava.3",1150,0.094714401080202,"bon ava"
"bon ava.4",1650,0.0929453802308996,"bon ava"
"bon ava.5",2150,0.25258633342365,"bon ava"
"bon ava.6",2650,0.158051194746455,"bon ava"
"bon ava.7",3150,0.100449856247962,"bon ava"
"bon ava.8",4150,0.0585061419365279,"bon ava"
"tag ava.1",150,0.110284631750287,"tag ava"
"tag ava.2",650,0.0587586189698384,"tag ava"
"tag ava.3",1150,0.0549017779733066,"tag ava"
"tag ava.4",1650,0.172588874081964,"tag ava"
"tag ava.5",2150,0.216041054654916,"tag ava"
"tag ava.6",2650,0.155663258340991,"tag ava"
"tag ava.7",3150,0.0819183906534813,"tag ava"
"tag ava.8",4150,0.10670898625631,"tag ava"
"tag ava.9",4650,0.151370755700621,"tag ava"
"lou ava.1",650,0.357442967850363,"lou ava"
"lou ava.2",1150,0.182356121357803,"lou ava"
"lou ava.3",1650,0.25881357487045,"lou ava"
"lou ava.4",2150,0.188496078351115,"lou ava"
"lou ava.5",2650,0.249716118031469,"lou ava"
"lou ava.6",3150,0.144224423216475,"lou ava"
"lou ava.7",4150,0.120429647430975,"lou ava"
"lou ava.8",4650,0.0225871126612884,"lou ava"
"lan ava.1",650,0,"lan ava"
"lan ava.2",1150,0,"lan ava"
"lan ava.3",1650,0,"lan ava"
"lan ava.4",2650,0,"lan ava"
"lan ava.5",3150,0,"lan ava"
"lan ava.6",4150,0,"lan ava"
"lan ava.7",4650,0,"lan ava"
"ano ava.1",1650,0.070758178494853,"ano ava"
"ano ava.2",2150,0.0615092367912999,"ano ava"
"ano ava.3",2650,0.06530750900963,"ano ava"
"ano ava.4",3150,0.0749350649350649,"ano ava"
"ano ava.5",4150,0.0494679321253955,"ano ava"
"ano ava.6",4650,0.037037037037037,"ano ava"
"lot plu.1",150,0.0595136720597975,"lot plu"
"lot plu.2",650,0.114395141146508,"lot plu"
"lot plu.3",1150,0.140082509817283,"lot plu"
"lot plu.4",1650,0,"lot plu"
"lot plu.5",2150,0,"lot plu"
"lot plu.6",2650,0,"lot plu"
"lot plu.7",3150,0.0862738331464067,"lot plu"
"lot plu.8",3650,0,"lot plu"
"lot plu.9",4150,0,"lot plu"
"lot plu.10",4650,0,"lot plu"
"fin plu.1",150,0.0950585384283021,"fin plu"
"fin plu.2",650,0.186522095343439,"fin plu"
"fin plu.3",1150,0.0337952149933619,"fin plu"
"fin plu.4",1650,0.00415562827905036,"fin plu"
"fin plu.5",2150,0.00469824293353727,"fin plu"
"fin plu.6",2650,0,"fin plu"
"fin plu.7",3150,0,"fin plu"
"fin plu.8",3650,0.0172286031863652,"fin plu"
"fin plu.9",4150,0,"fin plu"
"fin plu.10",4650,0.00429959802574653,"fin plu"
"vol plu.1",150,0.115649007995395,"vol plu"
"vol plu.2",650,0.129749388265049,"vol plu"
"vol plu.3",1150,0.13483865826547,"vol plu"
"vol plu.4",2150,0.105663962859544,"vol plu"
"vol plu.5",2650,0.200499746963563,"vol plu"
"vol plu.6",3150,0.0954569100052021,"vol plu"
"vol plu.7",3650,0.0492863246250621,"vol plu"
"vol plu.8",4150,0.0112557809268006,"vol plu"
"vol plu.9",4650,0.0948014371290062,"vol plu"
"bon plu.1",150,0.0562441599384823,"bon plu"
"bon plu.2",650,0.12532353451881,"bon plu"
"bon plu.3",1150,0.0570365756107317,"bon plu"
"bon plu.4",1650,0.0357148628152831,"bon plu"
"bon plu.5",2150,0.119979543726504,"bon plu"
"bon plu.6",2650,0.0374724415761416,"bon plu"
"bon plu.7",3150,0.0672360780941714,"bon plu"
"bon plu.8",3650,0.0528674835214785,"bon plu"
"bon plu.9",4150,0.061624779745896,"bon plu"
