"","times","sims","name"
"bon ngo.2",650,0.221432339519409,"bon ngo"
"bon ngo.3",1150,0.0783991062896244,"bon ngo"
"bon ngo.4",1650,0.0435546181179487,"bon ngo"
"bon ngo.5",2150,0.239714005149657,"bon ngo"
"bon ngo.6",2650,0.195981992793373,"bon ngo"
"bon ngo.7",3150,0.1122903866762,"bon ngo"
"bon ngo.8",3650,0.0752835400987805,"bon ngo"
"bon ngo.9",4150,0.0550761052242631,"bon ngo"
"tag ngo.1",150,0.0437104885027279,"tag ngo"
"tag ngo.2",650,0.0695853309729013,"tag ngo"
"tag ngo.3",1150,0.0622419890245979,"tag ngo"
"tag ngo.4",1650,0.0461652267826903,"tag ngo"
"tag ngo.5",2150,0.076525366689464,"tag ngo"
"tag ngo.6",2650,0.0676275087752956,"tag ngo"
"tag ngo.7",3150,0.0306114855609545,"tag ngo"
"tag ngo.8",3650,0.0351224629310002,"tag ngo"
"tag ngo.9",4150,0.0566137470324567,"tag ngo"
"tag ngo.10",4650,0.107088653249845,"tag ngo"
"lou ngo.1",650,0.509679160713999,"lou ngo"
"lou ngo.2",1150,0.741559067796879,"lou ngo"
"lou ngo.3",1650,0.807904119283395,"lou ngo"
"lou ngo.4",2150,0.494371501013429,"lou ngo"
"lou ngo.5",2650,0.288504390334809,"lou ngo"
"lou ngo.6",3150,0.150577211602981,"lou ngo"
"lou ngo.7",3650,0.208642651574321,"lou ngo"
"lou ngo.8",4150,0.221673660425627,"lou ngo"
"lou ngo.9",4650,0.277783580224256,"lou ngo"
"lan ngo.1",650,0.188826022271781,"lan ngo"
"lan ngo.2",1150,0.0876554202960727,"lan ngo"
"lan ngo.3",1650,0.0667476898005849,"lan ngo"
"lan ngo.4",2650,0.146428146418276,"lan ngo"
"lan ngo.5",3150,0.112747422082313,"lan ngo"
"lan ngo.6",3650,0.112742611135536,"lan ngo"
"lan ngo.7",4150,0.116473854574166,"lan ngo"
"lan ngo.8",4650,0.098524123807347,"lan ngo"
"ano ngo.1",1650,0.0529901958797018,"ano ngo"
"ano ngo.2",2150,0.188228331880513,"ano ngo"
"ano ngo.3",2650,0.164235029002692,"ano ngo"
"ano ngo.4",3150,0.0779434559163438,"ano ngo"
"ano ngo.5",3650,0.159385041566657,"ano ngo"
"ano ngo.6",4150,0.258782217391163,"ano ngo"
"ano ngo.7",4650,0.0955697968935255,"ano ngo"
"tuk wai.1",150,0.0193166471987061,"tuk wai"
"tuk wai.2",650,0.00815917705304914,"tuk wai"
"tuk wai.3",1150,0.0133333333333332,"tuk wai"
"tuk wai.4",2150,0.0309893037382373,"tuk wai"
"tuk wai.5",3150,0.0572916666666665,"tuk wai"
"tuk wai.6",4150,0.0140515222482437,"tuk wai"
"yac wai.1",150,0.00596241241576678,"yac wai"
"yac wai.2",650,0.000709219858155974,"yac wai"
"yac wai.3",1150,0.00208333333333344,"yac wai"
"yac wai.4",1650,0.00127226463104324,"yac wai"
"yac wai.5",2150,0,"yac wai"
"yac wai.6",3150,0,"yac wai"
"yac wai.7",4150,0,"yac wai"
"ava wai.1",150,0.010769035776192,"ava wai"
"ava wai.2",650,0.0118577075098812,"ava wai"
"ava wai.3",1150,0.00434782608695639,"ava wai"
"ava wai.4",1650,0.00593471810089019,"ava wai"
"ava wai.5",2150,0.00247524752475248,"ava wai"
"ava wai.6",3150,0.0140449438202246,"ava wai"
"ava wai.7",4150,0.00409836065573765,"ava wai"
"ava wai.8",4650,0.00425531914893595,"ava wai"
"plu wai.1",150,0.147093599613972,"plu wai"
"plu wai.2",650,0.0666183944631789,"plu wai"
"plu wai.3",1150,0.09210168008134,"plu wai"
"plu wai.4",1650,0.016736130484894,"plu wai"
"plu wai.5",2150,0.0839277896974548,"plu wai"
"plu wai.6",3150,0.0321370432051448,"plu wai"
"plu wai.7",4150,0.0117096018735363,"plu wai"
"plu wai.8",4650,0.0212765957446809,"plu wai"
"lot wai.1",150,0,"lot wai"
"lot wai.2",650,0,"lot wai"
"lot wai.3",1150,0,"lot wai"
"lot wai.4",1650,0,"lot wai"
"lot wai.5",2150,0,"lot wai"
"lot wai.6",3150,0,"lot wai"
"lot wai.7",4150,0,"lot wai"
"lot wai.8",4650,0,"lot wai"
"fin wai.1",150,0.00407194988417814,"fin wai"
"fin wai.2",650,0.0124829747656721,"fin wai"
"fin wai.3",1150,0,"fin wai"
"fin wai.4",1650,0.0029673590504451,"fin wai"
"fin wai.5",2150,0.00193050193050193,"fin wai"
"fin wai.6",3150,0.0028089887640449,"fin wai"
"fin wai.7",4150,0,"fin wai"
"fin wai.8",4650,0,"fin wai"
"vol wai.1",150,0.00905179329767913,"vol wai"
"vol wai.2",650,0.00138262053155669,"vol wai"
"vol wai.3",1150,0.00208333333333344,"vol wai"
"vol wai.4",2150,0,"vol wai"
"vol wai.5",3150,0,"vol wai"
"vol wai.6",4150,0,"vol wai"
"vol wai.7",4650,0.000481000481000526,"vol wai"
"bon wai.1",150,0.00498195393201584,"bon wai"
"bon wai.2",650,0.00836501901140696,"bon wai"
"bon wai.3",1150,0.00416666666666676,"bon wai"
"bon wai.4",1650,0.00169190254869578,"bon wai"
"bon wai.5",2150,0.00711295487157582,"bon wai"
"bon wai.6",3150,0.00467466040583597,"bon wai"
"bon wai.7",4150,0.0117096018735364,"bon wai"
"tag wai.1",150,0.0127119648538243,"tag wai"
"tag wai.2",650,0.00143385694716502,"tag wai"
"tag wai.3",1150,0.00773200683789754,"tag wai"
"tag wai.4",1650,0.0147087403006907,"tag wai"
"tag wai.5",2150,0.0134426502847554,"tag wai"
"tag wai.6",3150,0.00845511804115329,"tag wai"
"tag wai.7",4150,0.013375881275233,"tag wai"
"tag wai.8",4650,0.00702459699471347,"tag wai"
"lou wai.1",650,0.00787401574803159,"lou wai"
"lou wai.2",1150,0.00507472772583573,"lou wai"
"lou wai.3",1650,0.0181478735002356,"lou wai"
"lou wai.4",2150,0.0224093114854247,"lou wai"
"lou wai.5",3150,0.0199326969108164,"lou wai"
"lou wai.6",4150,0.0140515222482436,"lou wai"
"lou wai.7",4650,0.0319570337277506,"lou wai"
"lan wai.1",650,0.00242012556423032,"lan wai"
"lan wai.2",1150,0.00208333333333344,"lan wai"
"lan wai.3",1650,0.0117486715892623,"lan wai"
"lan wai.4",3150,0.0084269662921348,"lan wai"
"lan wai.5",4150,0.00826799714896653,"lan wai"
"lan wai.6",4650,0.0022624434389138,"lan wai"
"ano wai.1",1650,0.112759643916914,"ano wai"
"ano wai.2",2150,0.0868725868725867,"ano wai"
"ano wai.3",3150,0.092251150819185,"ano wai"
"ano wai.4",4150,0.0163934426229508,"ano wai"
"ano wai.5",4650,0.127659574468085,"ano wai"
"yac tuk.1",150,0.22505743305144,"yac tuk"
"yac tuk.2",650,0.145209976789064,"yac tuk"
"yac tuk.3",1150,0.0812401442172554,"yac tuk"
"yac tuk.4",2150,0.00526315789473686,"yac tuk"
"yac tuk.5",3150,0.00150602409638534,"yac tuk"
"yac tuk.6",3650,0.00515463917525782,"yac tuk"
"yac tuk.7",4150,0.005868544600939,"yac tuk"
"ava tuk.1",150,0.379026672239177,"ava tuk"
"ava tuk.2",650,0.0410084944570207,"ava tuk"
"ava tuk.3",1150,0.0487922705314011,"ava tuk"
"ava tuk.4",2150,0.061996007004833,"ava tuk"
"ava tuk.5",3150,0.0546536796536796,"ava tuk"
"ava tuk.6",4150,0.0569109319369649,"ava tuk"
"plu tuk.1",150,0.290795263382006,"plu tuk"
"plu tuk.2",650,0.0450155977338836,"plu tuk"
"plu tuk.3",1150,0.0683013764665583,"plu tuk"
"plu tuk.4",2150,0.0652772447524235,"plu tuk"
"plu tuk.5",3150,0.0920466688825271,"plu tuk"
"plu tuk.6",3650,0.0201368147220349,"plu tuk"
"plu tuk.7",4150,0.0405405405405405,"plu tuk"
"lot tuk.1",150,0.0595136720597975,"lot tuk"
"lot tuk.2",650,0.0367052801055389,"lot tuk"
"lot tuk.3",1150,0.0444444444444444,"lot tuk"
"lot tuk.4",2150,0,"lot tuk"
"lot tuk.5",3150,0,"lot tuk"
"lot tuk.6",3650,0,"lot tuk"
"lot tuk.7",4150,0,"lot tuk"
"fin tuk.1",150,0.0968355734527991,"fin tuk"
"fin tuk.2",650,0.0367052801055386,"fin tuk"
"fin tuk.3",1150,0.0366805666459643,"fin tuk"
"fin tuk.4",2150,0.00175438596491229,"fin tuk"
"fin tuk.5",3150,0,"fin tuk"
"fin tuk.6",3650,0,"fin tuk"
"fin tuk.7",4150,0,"fin tuk"
"vol tuk.1",150,0.185974321667963,"vol tuk"
"vol tuk.2",650,0.181344733338163,"vol tuk"
"vol tuk.3",1150,0.18060606060606,"vol tuk"
"vol tuk.4",2150,0.246113935937847,"vol tuk"
"vol tuk.5",3150,0.193960970464135,"vol tuk"
"vol tuk.6",3650,0.0688422822711424,"vol tuk"
"vol tuk.7",4150,0.0269607351552529,"vol tuk"
"bon tuk.1",150,0.0276974560556912,"bon tuk"
"bon tuk.2",650,0.0423109375995578,"bon tuk"
"bon tuk.3",1150,0.013479643095314,"bon tuk"
"bon tuk.4",2150,0.0752249028053401,"bon tuk"
"bon tuk.5",3150,0.0597084748413619,"bon tuk"
"bon tuk.6",3650,0.0589273046183486,"bon tuk"
"bon tuk.7",4150,0.0458021939600539,"bon tuk"
"tag tuk.1",150,0.00946206687871498,"tag tuk"
"tag tuk.2",650,0.0104558698722782,"tag tuk"
"tag tuk.3",1150,0.0303256207884539,"tag tuk"
"tag tuk.4",2150,0.0753627698148377,"tag tuk"
"tag tuk.5",3150,0.0911584489550363,"tag tuk"
"tag tuk.6",3650,0.0363736298812098,"tag tuk"
"tag tuk.7",4150,0.069399930404045,"tag tuk"
"lou tuk.1",650,0.0397813219271143,"lou tuk"
"lou tuk.2",1150,0.0489659394771286,"lou tuk"
"lou tuk.3",2150,0.114305717138477,"lou tuk"
"lou tuk.4",3150,0.108569340016708,"lou tuk"
"lou tuk.5",3650,0.0567010309278351,"lou tuk"
"lou tuk.6",4150,0.075736862430029,"lou tuk"
"lan tuk.1",650,0.0176023908669817,"lan tuk"
"lan tuk.2",1150,0.060653642594083,"lan tuk"
"lan tuk.3",3150,0.231267507002801,"lan tuk"
"lan tuk.4",3650,0.0257731958762888,"lan tuk"
"lan tuk.5",4150,0.0385869616538745,"lan tuk"
"ano tuk.1",2150,0.0669885188168015,"ano tuk"
"ano tuk.2",3150,0.125390051395007,"ano tuk"
"ano tuk.3",3650,0.112034246054865,"ano tuk"
"ano tuk.4",4150,0.1,"ano tuk"
"ava yac.1",150,0.164188098439384,"ava yac"
"ava yac.2",650,0.238117009770279,"ava yac"
"ava yac.3",1150,0.174909048869973,"ava yac"
"ava yac.4",1650,0.0870925412160994,"ava yac"
"ava yac.5",2150,0.0732009178403785,"ava yac"
"ava yac.6",2650,0.0122480468002466,"ava yac"
"ava yac.7",3150,0.0316507967353284,"ava yac"
"ava yac.8",4150,0.00704225352112675,"ava yac"
"plu yac.1",150,0.137235379348945,"plu yac"
"plu yac.2",650,0.105855947659626,"plu yac"
"plu yac.3",1150,0.143994936043857,"plu yac"
"plu yac.4",1650,0.0307326833468343,"plu yac"
"plu yac.5",2150,0.0151858087650425,"plu yac"
"plu yac.6",2650,0.0115368441731585,"plu yac"
"plu yac.7",3150,0.0317623540758014,"plu yac"
"plu yac.8",3650,0.0374184891358083,"plu yac"
"plu yac.9",4150,0,"plu yac"
"lot yac.1",150,0.200420398050576,"lot yac"
"lot yac.2",650,0.361078401846225,"lot yac"
"lot yac.3",1150,0.132261220498924,"lot yac"
"lot yac.4",1650,0,"lot yac"
"lot yac.5",2150,0.0484268279028103,"lot yac"
"lot yac.6",2650,0.0222206119990324,"lot yac"
"lot yac.7",3150,0,"lot yac"
"lot yac.8",3650,0,"lot yac"
"lot yac.9",4150,0,"lot yac"
"fin yac.1",150,0.244585759272162,"fin yac"
"fin yac.2",650,0.184717694527017,"fin yac"
"fin yac.3",1150,0.165026179040443,"fin yac"
"fin yac.4",1650,0.107142402500426,"fin yac"
"fin yac.5",2150,0.0220947402666368,"fin yac"
"fin yac.6",2650,0.000381679389312994,"fin yac"
"fin yac.7",3150,0,"fin yac"
"fin yac.8",3650,0.00503778337531491,"fin yac"
"fin yac.9",4150,0.00892564690468389,"fin yac"
"vol yac.1",150,0.499477696947025,"vol yac"
"vol yac.2",650,0.601460533838954,"vol yac"
"vol yac.3",1150,0.48882151508973,"vol yac"
"vol yac.4",2150,0.110185673219261,"vol yac"
"vol yac.5",2650,0.133062100695345,"vol yac"
"vol yac.6",3150,0.178581516757106,"vol yac"
"vol yac.7",3650,0.38781054532542,"vol yac"
"vol yac.8",4150,0.338779215551044,"vol yac"
"bon yac.1",150,0.0382094135941652,"bon yac"
"bon yac.2",650,0.100935309833632,"bon yac"
"bon yac.3",1150,0.0523500769026762,"bon yac"
"bon yac.4",1650,0.235532491683583,"bon yac"
"bon yac.5",2150,0.0585920682905895,"bon yac"
"bon yac.6",2650,0.00200098254100223,"bon yac"
"bon yac.7",3150,0.0112524456571482,"bon yac"
"bon yac.8",3650,0.0127650083963056,"bon yac"
"bon yac.9",4150,0.00481311642464621,"bon yac"
"tag yac.1",150,0.0223921024676244,"tag yac"
"tag yac.2",650,0.0212932326228714,"tag yac"
"tag yac.3",1150,0.0179534940699773,"tag yac"
"tag yac.4",1650,0.01214064893874,"tag yac"
"tag yac.5",2150,0.00369549902817023,"tag yac"
"tag yac.6",2650,0.00166373067136438,"tag yac"
"tag yac.7",3150,0.00105621717829807,"tag yac"
"tag yac.8",3650,0.0025188916876574,"tag yac"
"tag yac.9",4150,0.00509847364593841,"tag yac"
"lou yac.1",650,0.0886148637030998,"lou yac"
"lou yac.2",1150,0.071483657612752,"lou yac"
"lou yac.3",1650,0.0387451753518506,"lou yac"
"lou yac.4",2150,0.0767314754023402,"lou yac"
"lou yac.5",2650,0.00723336995215973,"lou yac"
"lou yac.6",3150,0.0275429675692014,"lou yac"
"lou yac.7",3650,0.0155052859038126,"lou yac"
"lou yac.8",4150,0.0168726096608866,"lou yac"
"lan yac.1",650,0.0516823774513463,"lan yac"
"lan yac.2",1150,0.0516431126966762,"lan yac"
"lan yac.3",1650,0.0580843177252152,"lan yac"
"lan yac.4",2650,0.0482617037732086,"lan yac"
"lan yac.5",3150,0.0417483819289701,"lan yac"
"lan yac.6",3650,0.0123966942148759,"lan yac"
"lan yac.7",4150,0.0296238662710563,"lan yac"
"ano yac.1",1650,0.158458959783496,"ano yac"
"ano yac.2",2150,0.0625418392972377,"ano yac"
"ano yac.3",2650,0.000381679389312994,"ano yac"
"ano yac.4",3150,0.00602409638554224,"ano yac"
"ano yac.5",3650,0.0190845757596386,"ano yac"
"ano yac.6",4150,0.00234741784037562,"ano yac"
"plu ava.1",150,0.299401826874376,"plu ava"
"plu ava.2",650,0.373472961412946,"plu ava"
"plu ava.3",1150,0.252296660841578,"plu ava"
"plu ava.4",1650,0.251121315303118,"plu ava"
"plu ava.5",2150,0.138750525973425,"plu ava"
"plu ava.6",2650,0.137597731763897,"plu ava"
"plu ava.7",3150,0.0810455321516307,"plu ava"
"plu ava.8",4150,0.0352237483385024,"plu ava"
"plu ava.9",4650,0.0648148148148148,"plu ava"
"lot ava.1",150,0.115140356695916,"lot ava"
"lot ava.2",650,0.247038015577793,"lot ava"
"lot ava.3",1150,0.422455591092785,"lot ava"
"lot ava.4",1650,0.252293817120217,"lot ava"
"lot ava.5",2150,0.241496134833503,"lot ava"
"lot ava.6",2650,0.157766990291262,"lot ava"
"lot ava.7",3150,0.012987012987013,"lot ava"
"lot ava.8",4150,0.137834339948231,"lot ava"
"lot ava.9",4650,0.0555842389077379,"lot ava"
"fin ava.1",150,0.186455953432997,"fin ava"
"fin ava.2",650,0.356208319655373,"fin ava"
"fin ava.3",1150,0.238800845778284,"fin ava"
"fin ava.4",1650,0.153799456175195,"fin ava"
"fin ava.5",2150,0.113804657776702,"fin ava"
"fin ava.6",2650,0.0703883495145631,"fin ava"
"fin ava.7",3150,0.0305962528595665,"fin ava"
"fin ava.8",4150,0.033408691996295,"fin ava"
"fin ava.9",4650,0.088605372560975,"fin ava"
"vol ava.1",150,0.171755765428692,"vol ava"
"vol ava.2",650,0.256274372069416,"vol ava"
"vol ava.3",1150,0.146991655687308,"vol ava"
"vol ava.4",2150,0.179265041888804,"vol ava"
"vol ava.5",2650,0.126558362753751,"vol ava"
"vol ava.6",3150,0.0818127020658665,"vol ava"
"vol ava.7",4150,0.0950878265405107,"vol ava"
"vol ava.8",4650,0.0922706530516504,"vol ava"
"bon ava.1",150,0.150314692218091,"bon ava"
"bon ava.2",650,0.267702234378424,"bon ava"
"bon ava.3",1150,0.103357320362405,"bon ava"
"bon ava.4",1650,0.102165560538504,"bon ava"
"bon ava.5",2150,0.259132532777975,"bon ava"
"bon ava.6",2650,0.163109958159842,"bon ava"
"bon ava.7",3150,0.113436869234974,"bon ava"
"bon ava.8",4150,0.0816159094363722,"bon ava"
"tag ava.1",150,0.126339213960529,"tag ava"
"tag ava.2",650,0.0627111881397987,"tag ava"
"tag ava.3",1150,0.0635502772950176,"tag ava"
"tag ava.4",1650,0.188425953390621,"tag ava"
"tag ava.5",2150,0.239511096858674,"tag ava"
"tag ava.6",2650,0.166153926457716,"tag ava"
"tag ava.7",3150,0.099427731950509,"tag ava"
"tag ava.8",4150,0.123776296975928,"tag ava"
"tag ava.9",4650,0.177059250192665,"tag ava"
"lou ava.1",650,0.357442967850363,"lou ava"
"lou ava.2",1150,0.186891024418091,"lou ava"
"lou ava.3",1650,0.261398398683893,"lou ava"
"lou ava.4",2150,0.208816257113161,"lou ava"
"lou ava.5",2650,0.260768065629254,"lou ava"
"lou ava.6",3150,0.161286169970381,"lou ava"
"lou ava.7",4150,0.139601202026644,"lou ava"
"lou ava.8",4650,0.0599141401361795,"lou ava"
"lan ava.1",650,0.188004313461535,"lan ava"
"lan ava.2",1150,0.206712720686558,"lan ava"
"lan ava.3",1650,0.218661572258877,"lan ava"
"lan ava.4",2650,0.149513788885276,"lan ava"
"lan ava.5",3150,0.0945945269731552,"lan ava"
"lan ava.6",4150,0.115409068544663,"lan ava"
"lan ava.7",4650,0.157093888640957,"lan ava"
"ano ava.1",1650,0.136618538713663,"ano ava"
"ano ava.2",2150,0.183562106210621,"ano ava"
"ano ava.3",2650,0.129211878926328,"ano ava"
"ano ava.4",3150,0.0869614966531265,"ano ava"
"ano ava.5",4150,0.0494679321253955,"ano ava"
"ano ava.6",4650,0.037037037037037,"ano ava"
"lot plu.1",150,0.0731748742455898,"lot plu"
"lot plu.2",650,0.189507881551498,"lot plu"
"lot plu.3",1150,0.223792438648825,"lot plu"
"lot plu.4",1650,0,"lot plu"
"lot plu.5",2150,0.00649677605138477,"lot plu"
"lot plu.6",2650,0,"lot plu"
"lot plu.7",3150,0.0862738331464066,"lot plu"
"lot plu.8",3650,0,"lot plu"
"lot plu.9",4150,0,"lot plu"
"lot plu.10",4650,0,"lot plu"
"fin plu.1",150,0.109685745630481,"fin plu"
"fin plu.2",650,0.263547916321883,"fin plu"
"fin plu.3",1150,0.120304179174909,"fin plu"
"fin plu.4",1650,0.0235482179486586,"fin plu"
