"","times","sims","name"
"ngo aro.1",150,0.0119108886824076,"ngo aro"
"ngo aro.2",650,0.0116242176941325,"ngo aro"
"ngo aro.3",1150,0.035865034909342,"ngo aro"
"ngo aro.4",1650,0.00580873608268151,"ngo aro"
"ngo aro.5",2650,0.0220840021253881,"ngo aro"
"ngo aro.6",3150,0.00470014143785979,"ngo aro"
"ngo aro.7",4650,0.0186382149221765,"ngo aro"
"wai aro.1",150,0.00946699186138678,"wai aro"
"wai aro.2",650,0.00773529427424335,"wai aro"
"wai aro.3",1150,0.04375,"wai aro"
"wai aro.4",1650,0.00296735905044498,"wai aro"
"wai aro.5",3150,0.00280898876404512,"wai aro"
"wai aro.6",4650,0,"wai aro"
"tuk aro.1",150,0.0180862639414892,"tuk aro"
"tuk aro.2",650,0.00929017487072514,"tuk aro"
"tuk aro.3",1150,0.00444444444444425,"tuk aro"
"tuk aro.4",3150,0.015625,"tuk aro"
"yac aro.1",150,0.0749368884735742,"yac aro"
"yac aro.2",650,0.0730225884453639,"yac aro"
"yac aro.3",1150,0.0255516369669132,"yac aro"
"yac aro.4",1650,0.00505022668932154,"yac aro"
"yac aro.5",2650,0,"yac aro"
"yac aro.6",3150,0,"yac aro"
"ava aro.1",150,0.0131581290173246,"ava aro"
"ava aro.2",650,0.0579663400783049,"ava aro"
"ava aro.3",1150,0.0549856289929803,"ava aro"
"ava aro.4",1650,0.0145214290708242,"ava aro"
"ava aro.5",2650,0.0129533678756476,"ava aro"
"ava aro.6",3150,0.0624805934627507,"ava aro"
"ava aro.7",4650,0.0576923076923077,"ava aro"
"plu aro.1",150,0.0400480607821986,"plu aro"
"plu aro.2",650,0.0216672658778755,"plu aro"
"plu aro.3",1150,0.00631265898340838,"plu aro"
"plu aro.4",1650,0.0025289595900283,"plu aro"
"plu aro.5",2650,0,"plu aro"
"plu aro.6",3150,0.00370652058803711,"plu aro"
"plu aro.7",4650,0,"plu aro"
"lot aro.1",150,0.00777482664270968,"lot aro"
"lot aro.2",650,0.0174903145649195,"lot aro"
"lot aro.3",1150,0.00914308122800422,"lot aro"
"lot aro.4",1650,0,"lot aro"
"lot aro.5",2650,0,"lot aro"
"lot aro.6",3150,0,"lot aro"
"lot aro.7",4650,0,"lot aro"
"fin aro.1",150,0.0501782619374864,"fin aro"
"fin aro.2",650,0.0116751688394728,"fin aro"
"fin aro.3",1150,0.0479392541892956,"fin aro"
"fin aro.4",1650,0.0500545406958506,"fin aro"
"fin aro.5",2650,0.0483560677260445,"fin aro"
"fin aro.6",3150,0.0176092398725536,"fin aro"
"fin aro.7",4650,0,"fin aro"
"vol aro.1",150,0.125378529138335,"vol aro"
"vol aro.2",650,0.129355061238949,"vol aro"
"vol aro.3",1150,0.0179325174546708,"vol aro"
"vol aro.4",2650,0.0825451418744629,"vol aro"
"vol aro.5",3150,0.0815217391304346,"vol aro"
"vol aro.6",4650,0.0638023678324225,"vol aro"
"bon aro.1",150,0.00903983042073075,"bon aro"
"bon aro.2",650,0.0124330092198497,"bon aro"
"bon aro.3",1150,0.00755515439682863,"bon aro"
"bon aro.4",1650,0.0239297394485175,"bon aro"
"bon aro.5",2650,0.0637259130194764,"bon aro"
"bon aro.6",3150,0.0585853598321193,"bon aro"
"tag aro.1",150,0.030461689239813,"tag aro"
"tag aro.2",650,0.00634920634920633,"tag aro"
"tag aro.3",1150,0.0293715083185798,"tag aro"
"tag aro.4",1650,0.00562049877236304,"tag aro"
"tag aro.5",2650,0.00435424790263506,"tag aro"
"tag aro.6",3150,0.0237410520882692,"tag aro"
"tag aro.7",4650,0.0522796817625459,"tag aro"
"lou aro.1",650,0.0135410591847415,"lou aro"
"lou aro.2",1150,0.0041560486757336,"lou aro"
"lou aro.3",1650,0.00387785368132199,"lou aro"
"lou aro.4",2650,0.0127243347397719,"lou aro"
"lou aro.5",3150,0.00951720687257218,"lou aro"
"lou aro.6",4650,0.0306596567185028,"lou aro"
"lan aro.1",650,0.0142215203425852,"lan aro"
"lan aro.2",1150,0.00212030591234436,"lan aro"
"lan aro.3",1650,0.00584795321637444,"lan aro"
"lan aro.4",2650,0,"lan aro"
"lan aro.5",3150,0,"lan aro"
"lan aro.6",4650,0,"lan aro"
"ano aro.1",1650,0.119193698218096,"ano aro"
"ano aro.2",2650,0.0268817204301074,"ano aro"
"ano aro.3",3150,0.0520833333333331,"ano aro"
"ano aro.4",4650,0,"ano aro"
"wai ngo.1",150,0,"wai ngo"
"wai ngo.2",650,0.00439562159312412,"wai ngo"
"wai ngo.3",1150,0.00321616754436393,"wai ngo"
"wai ngo.4",1650,0.00253909003262831,"wai ngo"
"wai ngo.5",2150,0.0041399703211239,"wai ngo"
"wai ngo.6",3150,0.0084269662921348,"wai ngo"
"wai ngo.7",4150,0.00936768149882927,"wai ngo"
"wai ngo.8",4650,0.0127659574468085,"wai ngo"
"tuk ngo.1",150,0.374048568647463,"tuk ngo"
"tuk ngo.2",650,0.0422234891838196,"tuk ngo"
"tuk ngo.3",1150,0.0444444444444443,"tuk ngo"
"tuk ngo.4",2150,0.0686987158394092,"tuk ngo"
"tuk ngo.5",3150,0.0463668081045264,"tuk ngo"
"tuk ngo.6",3650,0.0309278350515463,"tuk ngo"
"tuk ngo.7",4150,0.0439749942165409,"tuk ngo"
"yac ngo.1",150,0.132673767011243,"yac ngo"
"yac ngo.2",650,0.0614714751076891,"yac ngo"
"yac ngo.3",1150,0.122921876224848,"yac ngo"
"yac ngo.4",1650,0.0125505932451964,"yac ngo"
"yac ngo.5",2150,0.00147817497748293,"yac ngo"
"yac ngo.6",2650,0.00618124241699503,"yac ngo"
"yac ngo.7",3150,0.00303367710308478,"yac ngo"
"yac ngo.8",3650,0.000524925078875027,"yac ngo"
"yac ngo.9",4150,0.00680515124163117,"yac ngo"
"ava ngo.1",150,0.478935123361168,"ava ngo"
"ava ngo.2",650,0.533912905419176,"ava ngo"
"ava ngo.3",1150,0.301404722157358,"ava ngo"
"ava ngo.4",1650,0.292427698781292,"ava ngo"
"ava ngo.5",2150,0.303006836129477,"ava ngo"
"ava ngo.6",2650,0.382004014193548,"ava ngo"
"ava ngo.7",3150,0.12397915861727,"ava ngo"
"ava ngo.8",4150,0.177530607088815,"ava ngo"
"ava ngo.9",4650,0.153262459340856,"ava ngo"
"plu ngo.1",150,0.297268598238127,"plu ngo"
"plu ngo.2",650,0.474683066540889,"plu ngo"
"plu ngo.3",1150,0.509310086548123,"plu ngo"
"plu ngo.4",1650,0.307608898734853,"plu ngo"
"plu ngo.5",2150,0.190835491946147,"plu ngo"
"plu ngo.6",2650,0.132743362831859,"plu ngo"
"plu ngo.7",3150,0.201795907362186,"plu ngo"
"plu ngo.8",3650,0.174306482717698,"plu ngo"
"plu ngo.9",4150,0.0635462896499051,"plu ngo"
"plu ngo.10",4650,0.138578764216353,"plu ngo"
"lot ngo.1",150,0.109410332231692,"lot ngo"
"lot ngo.2",650,0.222312520420049,"lot ngo"
"lot ngo.3",1150,0.158640354911953,"lot ngo"
"lot ngo.4",1650,0,"lot ngo"
"lot ngo.5",2150,0.036692397646225,"lot ngo"
"lot ngo.6",2650,0.0038861169908283,"lot ngo"
"lot ngo.7",3150,0.178013921208407,"lot ngo"
"lot ngo.8",3650,0.00689734889353688,"lot ngo"
"lot ngo.9",4150,0.0035087174450481,"lot ngo"
"lot ngo.10",4650,0.0999348634315569,"lot ngo"
"fin ngo.1",150,0.189892766811577,"fin ngo"
"fin ngo.2",650,0.360266989139213,"fin ngo"
"fin ngo.3",1150,0.0915099352184714,"fin ngo"
"fin ngo.4",1650,0.0315717137599622,"fin ngo"
"fin ngo.5",2150,0.0488072240185786,"fin ngo"
"fin ngo.6",2650,0.000700404806486588,"fin ngo"
"fin ngo.7",3150,0.0201126536185708,"fin ngo"
"fin ngo.8",3650,0.0738808958238459,"fin ngo"
"fin ngo.9",4150,0.0293840026131791,"fin ngo"
"fin ngo.10",4650,0.158221866308978,"fin ngo"
"vol ngo.1",150,0.13782118194072,"vol ngo"
"vol ngo.2",650,0.0773245463627841,"vol ngo"
"vol ngo.3",1150,0.0707648548465374,"vol ngo"
"vol ngo.4",2150,0.0819528102872166,"vol ngo"
"vol ngo.5",2650,0.0984837333323242,"vol ngo"
"vol ngo.6",3150,0.0714383505412077,"vol ngo"
"vol ngo.7",3650,0.0476609123590521,"vol ngo"
"vol ngo.8",4150,0.0219408601336033,"vol ngo"
"vol ngo.9",4650,0.0751929725715361,"vol ngo"
"bon ngo.1",150,0.0557776208401749,"bon ngo"
"bon ngo.2",650,0.191827688932853,"bon ngo"
"bon ngo.3",1150,0.0419045964100845,"bon ngo"
"bon ngo.4",1650,0.0325923745035629,"bon ngo"
"bon ngo.5",2150,0.192243644354849,"bon ngo"
"bon ngo.6",2650,0.148686398286787,"bon ngo"
"bon ngo.7",3150,0.0656299276617307,"bon ngo"
"bon ngo.8",3650,0.0720476271736001,"bon ngo"
"bon ngo.9",4150,0.0523016994905769,"bon ngo"
"tag ngo.1",150,0.0340428928413775,"tag ngo"
"tag ngo.2",650,0.0676767892713807,"tag ngo"
"tag ngo.3",1150,0.0599074577431957,"tag ngo"
"tag ngo.4",1650,0.0426574749742753,"tag ngo"
"tag ngo.5",2150,0.0809630558605928,"tag ngo"
"tag ngo.6",2650,0.0715973135338445,"tag ngo"
"tag ngo.7",3150,0.0309059855485677,"tag ngo"
"tag ngo.8",3650,0.035134400077382,"tag ngo"
"tag ngo.9",4150,0.0575110099488159,"tag ngo"
"tag ngo.10",4650,0.107983783611612,"tag ngo"
"lou ngo.1",650,0.583848473521022,"lou ngo"
"lou ngo.2",1150,0.819552755450058,"lou ngo"
"lou ngo.3",1650,0.814217551234892,"lou ngo"
"lou ngo.4",2150,0.456474416459698,"lou ngo"
"lou ngo.5",2650,0.246157326219832,"lou ngo"
"lou ngo.6",3150,0.142497484368687,"lou ngo"
"lou ngo.7",3650,0.206368898909482,"lou ngo"
"lou ngo.8",4150,0.211041361469757,"lou ngo"
"lou ngo.9",4650,0.277925013028567,"lou ngo"
"lan ngo.1",650,0.225587966330219,"lan ngo"
"lan ngo.2",1150,0.0905692384039267,"lan ngo"
"lan ngo.3",1650,0.0619121770152166,"lan ngo"
"lan ngo.4",2650,0.156636713159027,"lan ngo"
"lan ngo.5",3150,0.113808677436016,"lan ngo"
"lan ngo.6",3650,0.112746898175623,"lan ngo"
"lan ngo.7",4150,0.113414553516598,"lan ngo"
"lan ngo.8",4650,0.0976326538535424,"lan ngo"
"ano ngo.1",1650,0.0379829648135201,"ano ngo"
"ano ngo.2",2150,0.118346954573334,"ano ngo"
"ano ngo.3",2650,0.0946409522697426,"ano ngo"
"ano ngo.4",3150,0.0294038463389322,"ano ngo"
"ano ngo.5",3650,0.162423878793729,"ano ngo"
"ano ngo.6",4150,0.219782870674151,"ano ngo"
"ano ngo.7",4650,0.0802203582153788,"ano ngo"
"tuk wai.1",150,0.019316647198706,"tuk wai"
"tuk wai.2",650,0.00815917705304903,"tuk wai"
"tuk wai.3",1150,0.0133333333333334,"tuk wai"
"tuk wai.4",2150,0.0309893037382372,"tuk wai"
"tuk wai.5",3150,0.0572916666666665,"tuk wai"
"tuk wai.6",4150,0.0140515222482435,"tuk wai"
"yac wai.1",150,0.00596241241576689,"yac wai"
"yac wai.2",650,0.000709219858155974,"yac wai"
"yac wai.3",1150,0.00208333333333333,"yac wai"
"yac wai.4",1650,0.00164441100694779,"yac wai"
"yac wai.5",2150,0,"yac wai"
"yac wai.6",3150,0,"yac wai"
"yac wai.7",4150,0,"yac wai"
"ava wai.1",150,0.011038182614687,"ava wai"
"ava wai.2",650,0.0124829747656718,"ava wai"
"ava wai.3",1150,0.00487804878048781,"ava wai"
"ava wai.4",1650,0.0059347181008903,"ava wai"
"ava wai.5",2150,0.0028089887640449,"ava wai"
"ava wai.6",3150,0.0140449438202248,"ava wai"
"ava wai.7",4150,0.004274786260687,"ava wai"
"ava wai.8",4650,0.00425531914893607,"ava wai"
"plu wai.1",150,0.149113409260592,"plu wai"
"plu wai.2",650,0.0715328187934109,"plu wai"
"plu wai.3",1150,0.0938361157362209,"plu wai"
"plu wai.4",1650,0.016771883065176,"plu wai"
"plu wai.5",2150,0.0839716531744241,"plu wai"
"plu wai.6",3150,0.0321790202338802,"plu wai"
"plu wai.7",4150,0.0117096018735363,"plu wai"
"plu wai.8",4650,0.021276595744681,"plu wai"
"lot wai.1",150,0,"lot wai"
"lot wai.2",650,0,"lot wai"
"lot wai.3",1150,0,"lot wai"
"lot wai.4",1650,0,"lot wai"
"lot wai.5",2150,0,"lot wai"
"lot wai.6",3150,0,"lot wai"
"lot wai.7",4150,0,"lot wai"
"lot wai.8",4650,0,"lot wai"
"fin wai.1",150,0.00407194988417814,"fin wai"
"fin wai.2",650,0.0124829747656718,"fin wai"
"fin wai.3",1150,0,"fin wai"
"fin wai.4",1650,0.00296735905044498,"fin wai"
"fin wai.5",2150,0.00193050193050193,"fin wai"
"fin wai.6",3150,0.0028089887640449,"fin wai"
"fin wai.7",4150,0,"fin wai"
"fin wai.8",4650,0,"fin wai"
"vol wai.1",150,0.00905179329767902,"vol wai"
"vol wai.2",650,0.00138262053155669,"vol wai"
"vol wai.3",1150,0.00208333333333344,"vol wai"
"vol wai.4",2150,0,"vol wai"
"vol wai.5",3150,0,"vol wai"
"vol wai.6",4150,0,"vol wai"
"vol wai.7",4650,0.000490707428587145,"vol wai"
"bon wai.1",150,0.00500079530197528,"bon wai"
"bon wai.2",650,0.00836501901140674,"bon wai"
"bon wai.3",1150,0.00416666666666654,"bon wai"
"bon wai.4",1650,0.00229784397910615,"bon wai"
"bon wai.5",2150,0.00836952694626192,"bon wai"
"bon wai.6",3150,0.0048704626561572,"bon wai"
"bon wai.7",4150,0.0117096018735363,"bon wai"
"tag wai.1",150,0.0127535336123717,"tag wai"
"tag wai.2",650,0.00143385694716502,"tag wai"
"tag wai.3",1150,0.00774481369885716,"tag wai"
"tag wai.4",1650,0.0147459118462639,"tag wai"
"tag wai.5",2150,0.0134426502847556,"tag wai"
"tag wai.6",3150,0.00845822654043316,"tag wai"
"tag wai.7",4150,0.0133758812752329,"tag wai"
"tag wai.8",4650,0.00702459699471336,"tag wai"
"lou wai.1",650,0.00843881856540096,"lou wai"
"lou wai.2",1150,0.00516589119541877,"lou wai"
"lou wai.3",1650,0.0182503527929508,"lou wai"
"lou wai.4",2150,0.0239469631956092,"lou wai"
"lou wai.5",3150,0.0200641237836005,"lou wai"
"lou wai.6",4150,0.0140515222482435,"lou wai"
"lou wai.7",4650,0.0320012822802461,"lou wai"
"lan wai.1",650,0.00242012556423032,"lan wai"
"lan wai.2",1150,0.00208333333333344,"lan wai"
"lan wai.3",1650,0.0117826713172644,"lan wai"
"lan wai.4",3150,0.0084269662921348,"lan wai"
"lan wai.5",4150,0.00827229852024358,"lan wai"
"lan wai.6",4650,0.00226500566251397,"lan wai"
"ano wai.1",1650,0.112759643916914,"ano wai"
"ano wai.2",2150,0.0868725868725867,"ano wai"
"ano wai.3",3150,0.0962663857677903,"ano wai"
"ano wai.4",4150,0.0163934426229509,"ano wai"
"ano wai.5",4650,0.127659574468085,"ano wai"
"yac tuk.1",150,0.260558512632013,"yac tuk"
"yac tuk.2",650,0.247708294394342,"yac tuk"
"yac tuk.3",1150,0.100574389055231,"yac tuk"
"yac tuk.4",2150,0.00526315789473686,"yac tuk"
"yac tuk.5",3150,0.00151285930408473,"yac tuk"
"yac tuk.6",3650,0.00515463917525782,"yac tuk"
"yac tuk.7",4150,0.00588235294117656,"yac tuk"
"ava tuk.1",150,0.379195128752106,"ava tuk"
"ava tuk.2",650,0.0410084944570208,"ava tuk"
"ava tuk.3",1150,0.0488888888888889,"ava tuk"
"ava tuk.4",2150,0.0629972307227106,"ava tuk"
"ava tuk.5",3150,0.0553652968036531,"ava tuk"
"ava tuk.6",4150,0.0576290151009691,"ava tuk"
"plu tuk.1",150,0.294641237324706,"plu tuk"
"plu tuk.2",650,0.0451831109724929,"plu tuk"
"plu tuk.3",1150,0.06887746474912,"plu tuk"
"plu tuk.4",2150,0.065347260482278,"plu tuk"
"plu tuk.5",3150,0.0921635598389445,"plu tuk"
"plu tuk.6",3650,0.0202109876934041,"plu tuk"
"plu tuk.7",4150,0.0405405405405405,"plu tuk"
"lot tuk.1",150,0.109410332231693,"lot tuk"
"lot tuk.2",650,0.0367052801055388,"lot tuk"
"lot tuk.3",1150,0.0444444444444443,"lot tuk"
"lot tuk.4",2150,0,"lot tuk"
"lot tuk.5",3150,0,"lot tuk"
"lot tuk.6",3650,0,"lot tuk"
"lot tuk.7",4150,0,"lot tuk"
"fin tuk.1",150,0.118443034458315,"fin tuk"
"fin tuk.2",650,0.0367052801055385,"fin tuk"
"fin tuk.3",1150,0.0410254190134551,"fin tuk"
"fin tuk.4",2150,0.00175438596491206,"fin tuk"
"fin tuk.5",3150,0,"fin tuk"
"fin tuk.6",3650,0,"fin tuk"
"fin tuk.7",4150,0,"fin tuk"
"vol tuk.1",150,0.228020259168053,"vol tuk"
"vol tuk.2",650,0.211699079471,"vol tuk"
"vol tuk.3",1150,0.235192743764172,"vol tuk"
"vol tuk.4",2150,0.28406967454337,"vol tuk"
"vol tuk.5",3150,0.198822463768116,"vol tuk"
"vol tuk.6",3650,0.0738307638123353,"vol tuk"
"vol tuk.7",4150,0.0272656105744585,"vol tuk"
"bon tuk.1",150,0.0279097092035435,"bon tuk"
"bon tuk.2",650,0.0424473208486006,"bon tuk"
"bon tuk.3",1150,0.0138543629660617,"bon tuk"
"bon tuk.4",2150,0.0765073833013438,"bon tuk"
"bon tuk.5",3150,0.0643350357980498,"bon tuk"
"bon tuk.6",3650,0.0589804328186381,"bon tuk"
"bon tuk.7",4150,0.045889269105905,"bon tuk"
"tag tuk.1",150,0.00952492712682074,"tag tuk"
"tag tuk.2",650,0.0104959279565006,"tag tuk"
"tag tuk.3",1150,0.030434551771279,"tag tuk"
"tag tuk.4",2150,0.0753627698148375,"tag tuk"
"tag tuk.5",3150,0.0911843037769561,"tag tuk"
"tag tuk.6",3650,0.0363736298812098,"tag tuk"
"tag tuk.7",4150,0.0693999304040454,"tag tuk"
"lou tuk.1",650,0.0397813219271141,"lou tuk"
"lou tuk.2",1150,0.0490471645589756,"lou tuk"
"lou tuk.3",2150,0.118907690437753,"lou tuk"
"lou tuk.4",3150,0.109580386370189,"lou tuk"
"lou tuk.5",3650,0.0567010309278351,"lou tuk"
"lou tuk.6",4150,0.0762031536453909,"lou tuk"
"lan tuk.1",650,0.0177163339533118,"lan tuk"
"lan tuk.2",1150,0.0608244272314278,"lan tuk"
"lan tuk.3",3150,0.231276371308017,"lan tuk"
"lan tuk.4",3650,0.0257731958762888,"lan tuk"
"lan tuk.5",4150,0.0386210729055019,"lan tuk"
"ano tuk.1",2150,0.0684615827898656,"ano tuk"
"ano tuk.2",3150,0.130208333333333,"ano tuk"
"ano tuk.3",3650,0.116931941102453,"ano tuk"
"ano tuk.4",4150,0.111111111111111,"ano tuk"
"ava yac.1",150,0.127283800900695,"ava yac"
"ava yac.2",650,0.167954659175278,"ava yac"
"ava yac.3",1150,0.1079484903645,"ava yac"
"ava yac.4",1650,0.0234307647559839,"ava yac"
"ava yac.5",2150,0.0183748672109066,"ava yac"
"ava yac.6",2650,0.0121960229863433,"ava yac"
"ava yac.7",3150,0.0272558684300424,"ava yac"
"ava yac.8",4150,0.00470588235294112,"ava yac"
"plu yac.1",150,0.140251566417297,"plu yac"
"plu yac.2",650,0.050927456869878,"plu yac"
"plu yac.3",1150,0.101665381623923,"plu yac"
"plu yac.4",1650,0.0142779876020377,"plu yac"
"plu yac.5",2150,0.00878806526637899,"plu yac"
"plu yac.6",2650,0.0115412492301167,"plu yac"
"plu yac.7",3150,0.0295760540448916,"plu yac"
"plu yac.8",3650,0.0325951714334536,"plu yac"
"plu yac.9",4150,0,"plu yac"
"lot yac.1",150,0.109410332231692,"lot yac"
"lot yac.2",650,0.0585667280435292,"lot yac"
"lot yac.3",1150,0.0884362952425485,"lot yac"
"lot yac.4",1650,0,"lot yac"
"lot yac.5",2150,0,"lot yac"
"lot yac.6",2650,0.0222290963869662,"lot yac"
"lot yac.7",3150,0,"lot yac"
"lot yac.8",3650,0,"lot yac"
"lot yac.9",4150,0,"lot yac"
"fin yac.1",150,0.125384004938272,"fin yac"
"fin yac.2",650,0.0541565978914966,"fin yac"
"fin yac.3",1150,0.0619028296557496,"fin yac"
"fin yac.4",1650,0.0207584858997194,"fin yac"
"fin yac.5",2150,0.0072623178392297,"fin yac"
"fin yac.6",2650,0,"fin yac"
"fin yac.7",3150,0,"fin yac"
"fin yac.8",3650,0,"fin yac"
"fin yac.9",4150,0.00894664842681248,"fin yac"
"vol yac.1",150,0.43175336069761,"vol yac"
"vol yac.2",650,0.575521767992819,"vol yac"
"vol yac.3",1150,0.338644150757496,"vol yac"
"vol yac.4",2150,0.0571897373894479,"vol yac"
"vol yac.5",2650,0.159399135493793,"vol yac"
"vol yac.6",3150,0.211936364427224,"vol yac"
"vol yac.7",3650,0.419642588609308,"vol yac"
"vol yac.8",4150,0.340987494940982,"vol yac"
"bon yac.1",150,0.0299687744146507,"bon yac"
"bon yac.2",650,0.0530492278357605,"bon yac"
"bon yac.3",1150,0.0130478689027429,"bon yac"
"bon yac.4",1650,0.0119203548883083,"bon yac"
"bon yac.5",2150,0.00304144455724498,"bon yac"
"bon yac.6",2650,0.00202068861539006,"bon yac"
"bon yac.7",3150,0.00714866639239364,"bon yac"
"bon yac.8",3650,0.00777746876112451,"bon yac"
"bon yac.9",4150,0.00247150022799814,"bon yac"
"tag yac.1",150,0.0125089888759168,"tag yac"
"tag yac.2",650,0.0169170796258146,"tag yac"
"tag yac.3",1150,0.0151303097154358,"tag yac"
