"","times","sims","name"
"ngo aro.1",150,0.559864906145317,"ngo aro"
"ngo aro.2",650,0.694181205588713,"ngo aro"
"ngo aro.3",1150,0.712418369268693,"ngo aro"
"ngo aro.4",1650,0.388723808340898,"ngo aro"
"ngo aro.5",2650,0.296244931866873,"ngo aro"
"ngo aro.6",3150,0.149191210802005,"ngo aro"
"ngo aro.7",4650,0.0884520264538606,"ngo aro"
"wai aro.1",150,0.00946699186138655,"wai aro"
"wai aro.2",650,0.00503649689459507,"wai aro"
"wai aro.3",1150,0,"wai aro"
"wai aro.4",1650,0.00296735905044498,"wai aro"
"wai aro.5",3150,0.00280898876404478,"wai aro"
"wai aro.6",4650,0,"wai aro"
"tuk aro.1",150,0.389701742564621,"tuk aro"
"tuk aro.2",650,0.0444429341343509,"tuk aro"
"tuk aro.3",1150,0.0577777777777778,"tuk aro"
"tuk aro.4",3150,0.0572916666666665,"tuk aro"
"yac aro.1",150,0.302385482732664,"yac aro"
"yac aro.2",650,0.415471208309363,"yac aro"
"yac aro.3",1150,0.407516585101857,"yac aro"
"yac aro.4",1650,0.235487233257972,"yac aro"
"yac aro.5",2650,0.000381679389312994,"yac aro"
"yac aro.6",3150,0.00607902735562316,"yac aro"
"ava aro.1",150,0.471877807726864,"ava aro"
"ava aro.2",650,0.430682429340141,"ava aro"
"ava aro.3",1150,0.299795942028986,"ava aro"
"ava aro.4",1650,0.306758940673548,"ava aro"
"ava aro.5",2650,0.257281553398058,"ava aro"
"ava aro.6",3150,0.238165936864829,"ava aro"
"ava aro.7",4650,0.0881549112116304,"ava aro"
"plu aro.1",150,0.318949953493275,"plu aro"
"plu aro.2",650,0.521424884778822,"plu aro"
"plu aro.3",1150,0.552305627129266,"plu aro"
"plu aro.4",1650,0.319972679691295,"plu aro"
"plu aro.5",2650,0.0324074074074073,"plu aro"
"plu aro.6",3150,0.0513441487706195,"plu aro"
"plu aro.7",4650,0.0946799936075153,"plu aro"
"lot aro.1",150,0.415344727589419,"lot aro"
"lot aro.2",650,0.452438285482584,"lot aro"
"lot aro.3",1150,0.244027544983827,"lot aro"
"lot aro.4",1650,0,"lot aro"
"lot aro.5",2650,0,"lot aro"
"lot aro.6",3150,0,"lot aro"
"lot aro.7",4650,0,"lot aro"
"fin aro.1",150,0.31408368296547,"fin aro"
"fin aro.2",650,0.348600435483,"fin aro"
"fin aro.3",1150,0.193237520326372,"fin aro"
"fin aro.4",1650,0.133559029357246,"fin aro"
"fin aro.5",2650,0.0912878627241244,"fin aro"
"fin aro.6",3150,0.0186941290166709,"fin aro"
"fin aro.7",4650,0.00476943049048939,"fin aro"
"vol aro.1",150,0.370626748603507,"vol aro"
"vol aro.2",650,0.321963102296272,"vol aro"
"vol aro.3",1150,0.306846060606061,"vol aro"
"vol aro.4",2650,0.283617424242425,"vol aro"
"vol aro.5",3150,0.26712423497651,"vol aro"
"vol aro.6",4650,0.122720444346403,"vol aro"
"bon aro.1",150,0.0392433114325632,"bon aro"
"bon aro.2",650,0.116639910397611,"bon aro"
"bon aro.3",1150,0.0523500769026763,"bon aro"
"bon aro.4",1650,0.293669203093927,"bon aro"
"bon aro.5",2650,0.36784783741532,"bon aro"
"bon aro.6",3150,0.153990526409867,"bon aro"
"tag aro.1",150,0.0470221921982136,"tag aro"
"tag aro.2",650,0.0820189274447949,"tag aro"
"tag aro.3",1150,0.445494423404662,"tag aro"
"tag aro.4",1650,0.132414211867411,"tag aro"
"tag aro.5",2650,0.0089625428335105,"tag aro"
"tag aro.6",3150,0.0245217798404684,"tag aro"
"tag aro.7",4650,0.0184413022538354,"tag aro"
"lou aro.1",650,0.62830611505937,"lou aro"
"lou aro.2",1150,0.605244819819138,"lou aro"
"lou aro.3",1650,0.398652672910781,"lou aro"
"lou aro.4",2650,0.424513806783507,"lou aro"
"lou aro.5",3150,0.245238433635303,"lou aro"
"lou aro.6",4650,0.0397538097252296,"lou aro"
"lan aro.1",650,0.032146714353924,"lan aro"
"lan aro.2",1150,0.039993289283502,"lan aro"
"lan aro.3",1650,0.024390243902439,"lan aro"
"lan aro.4",2650,0.00647249190938515,"lan aro"
"lan aro.5",3150,0.00638297872340432,"lan aro"
"lan aro.6",4650,0.00456706706706722,"lan aro"
"ano aro.1",1650,0.199205876513634,"ano aro"
"ano aro.2",2650,0.112745098039216,"ano aro"
"ano aro.3",3150,0.198237885462555,"ano aro"
"ano aro.4",4650,0.0714285714285715,"ano aro"
"wai ngo.1",150,0,"wai ngo"
"wai ngo.2",650,0.00334075723830751,"wai ngo"
"wai ngo.3",1150,0.00301612903225834,"wai ngo"
"wai ngo.4",1650,0.00249305530586075,"wai ngo"
"wai ngo.5",2150,0.00411384836163586,"wai ngo"
"wai ngo.6",3150,0.0084269662921348,"wai ngo"
