"","times","sims","name"
"plu ngo.2",650,0.145286924224185,"plu ngo"
"plu ngo.3",1150,0.17058491742322,"plu ngo"
"plu ngo.4",1650,0.0373270256752249,"plu ngo"
"plu ngo.5",2150,0.0773216041988941,"plu ngo"
"plu ngo.6",2650,0.156555362856896,"plu ngo"
"plu ngo.7",3150,0.17313570314031,"plu ngo"
"plu ngo.8",3650,0.136950242660423,"plu ngo"
"plu ngo.9",4150,0.0507251403323613,"plu ngo"
"plu ngo.10",4650,0.109845132824643,"plu ngo"
"lot ngo.1",150,0.3,"lot ngo"
"lot ngo.2",650,0.409359183737174,"lot ngo"
"lot ngo.3",1150,0.0969076504734946,"lot ngo"
"lot ngo.4",1650,0,"lot ngo"
"lot ngo.5",2150,0.0718374906287437,"lot ngo"
"lot ngo.6",2650,0.00446296019912884,"lot ngo"
"lot ngo.7",3150,0.182203022601077,"lot ngo"
"lot ngo.8",3650,0.00752409674913168,"lot ngo"
"lot ngo.9",4150,0,"lot ngo"
"lot ngo.10",4650,0.0138753616242332,"lot ngo"
"fin ngo.1",150,0.445758580230924,"fin ngo"
"fin ngo.2",650,0.362657745774113,"fin ngo"
"fin ngo.3",1150,0.193777290891727,"fin ngo"
"fin ngo.4",1650,0.144932547988153,"fin ngo"
"fin ngo.5",2150,0.0522565258675758,"fin ngo"
"fin ngo.6",2650,0.0643860655217391,"fin ngo"
"fin ngo.7",3150,0,"fin ngo"
"fin ngo.8",3650,0.0795143685591656,"fin ngo"
"fin ngo.9",4150,0.0296543406745835,"fin ngo"
"fin ngo.10",4650,0.0667621917639709,"fin ngo"
"vol ngo.1",150,0.447900571693718,"vol ngo"
"vol ngo.2",650,0.38548450986823,"vol ngo"
"vol ngo.3",1150,0.416993309668908,"vol ngo"
"vol ngo.4",2150,0.273257349906639,"vol ngo"
"vol ngo.5",2650,0.195557683469274,"vol ngo"
"vol ngo.6",3150,0.10349055225261,"vol ngo"
"vol ngo.7",3650,0.0248896481045536,"vol ngo"
"vol ngo.8",4150,0.0291361415590395,"vol ngo"
"vol ngo.9",4650,0.0498724977804147,"vol ngo"
"bon ngo.1",150,0.120255711647763,"bon ngo"
"bon ngo.2",650,0.262831105276097,"bon ngo"
"bon ngo.3",1150,0.0964380387152192,"bon ngo"
"bon ngo.4",1650,0.227401293465357,"bon ngo"
"bon ngo.5",2150,0.246801729885399,"bon ngo"
"bon ngo.6",2650,0.153528100932764,"bon ngo"
"bon ngo.7",3150,0.114541710423791,"bon ngo"
"bon ngo.8",3650,0.0818057446336568,"bon ngo"
"bon ngo.9",4150,0.0533976451723905,"bon ngo"
"tag ngo.1",150,0.0440122836147434,"tag ngo"
"tag ngo.2",650,0.080624954673665,"tag ngo"
"tag ngo.3",1150,0.123982781926465,"tag ngo"
"tag ngo.4",1650,0.305486724834672,"tag ngo"
"tag ngo.5",2150,0.115752208786021,"tag ngo"
"tag ngo.6",2650,0.0825379475855108,"tag ngo"
"tag ngo.7",3150,0.0327041230420184,"tag ngo"
"tag ngo.8",3650,0.0378958269947267,"tag ngo"
"tag ngo.9",4150,0.0586456805391328,"tag ngo"
"tag ngo.10",4650,0.113630821643067,"tag ngo"
"lou ngo.1",650,0.182795698924731,"lou ngo"
"lou ngo.2",1150,0.164979263234935,"lou ngo"
"lou ngo.3",1650,0.147262111679078,"lou ngo"
"lou ngo.4",2150,0.145026669101274,"lou ngo"
"lou ngo.5",2650,0.141134965108865,"lou ngo"
"lou ngo.6",3150,0.0703012417695396,"lou ngo"
"lou ngo.7",3650,0.158593912687178,"lou ngo"
"lou ngo.8",4150,0.197002788701703,"lou ngo"
"lou ngo.9",4650,0.277941743532571,"lou ngo"
"lan ngo.1",650,0.310531269230874,"lan ngo"
"lan ngo.2",1150,0.18812508914895,"lan ngo"
"lan ngo.3",1650,0.336796823519474,"lan ngo"
"lan ngo.4",2650,0.166464090549032,"lan ngo"
"lan ngo.5",3150,0.120970933348592,"lan ngo"
"lan ngo.6",3650,0.113999065828457,"lan ngo"
"lan ngo.7",4150,0.111729317342054,"lan ngo"
"lan ngo.8",4650,0.102122854738348,"lan ngo"
"ano ngo.1",1650,0.259399649634372,"ano ngo"
"ano ngo.2",2150,0.199538462561597,"ano ngo"
"ano ngo.3",2650,0.17953683169936,"ano ngo"
"ano ngo.4",3150,0.0845861224006136,"ano ngo"
"ano ngo.5",3650,0.160753058949586,"ano ngo"
"ano ngo.6",4150,0.277249944187162,"ano ngo"
"ano ngo.7",4650,0.101440215711263,"ano ngo"
"tuk wai.1",150,0.0287989511172083,"tuk wai"
"tuk wai.2",650,0.00840607070623978,"tuk wai"
"tuk wai.3",1150,0.013953488372093,"tuk wai"
"tuk wai.4",2150,0.0327172964935667,"tuk wai"
"tuk wai.5",3150,0.0597826086956522,"tuk wai"
"tuk wai.6",4150,0.0187353629976582,"tuk wai"
"yac wai.1",150,0.00596241241576712,"yac wai"
"yac wai.2",650,0.000709219858155974,"yac wai"
"yac wai.3",1150,0.0020833333333331,"yac wai"
"yac wai.4",1650,0.00127900510590995,"yac wai"
"yac wai.5",2150,0,"yac wai"
"yac wai.6",3150,0,"yac wai"
"yac wai.7",4150,0,"yac wai"
"ava wai.1",150,0.0143642143644327,"ava wai"
"ava wai.2",650,0.0124829747656718,"ava wai"
"ava wai.3",1150,0,"ava wai"
"ava wai.4",1650,0.00593471810089019,"ava wai"
"ava wai.5",2150,0,"ava wai"
"ava wai.6",3150,0.0140449438202248,"ava wai"
"ava wai.7",4150,0.004505928853755,"ava wai"
"ava wai.8",4650,0.00425531914893607,"ava wai"
"plu wai.1",150,0.205756480535597,"plu wai"
"plu wai.2",650,0.113470670742366,"plu wai"
"plu wai.3",1150,0.0833122641299771,"plu wai"
"plu wai.4",1650,0.0175564518044097,"plu wai"
"plu wai.5",2150,0.0844569557962167,"plu wai"
"plu wai.6",3150,0.0292639479972813,"plu wai"
"plu wai.7",4150,0.0163934426229508,"plu wai"
"plu wai.8",4650,0.021276595744681,"plu wai"
"lot wai.1",150,0.000492127755285621,"lot wai"
"lot wai.2",650,0,"lot wai"
"lot wai.3",1150,0,"lot wai"
"lot wai.4",1650,0,"lot wai"
"lot wai.5",2150,0,"lot wai"
"lot wai.6",3150,0,"lot wai"
"lot wai.7",4150,0,"lot wai"
"lot wai.8",4650,0,"lot wai"
"fin wai.1",150,0.00337338378301733,"fin wai"
"fin wai.2",650,0.0124829747656718,"fin wai"
"fin wai.3",1150,0.0020833333333331,"fin wai"
"fin wai.4",1650,0.00296735905044498,"fin wai"
"fin wai.5",2150,0.00193050193050193,"fin wai"
"fin wai.6",3150,0.00280898876404478,"fin wai"
"fin wai.7",4150,0,"fin wai"
"fin wai.8",4650,0,"fin wai"
"vol wai.1",150,0.00905179329767891,"vol wai"
"vol wai.2",650,0.00138262053155669,"vol wai"
"vol wai.3",1150,0.00208333333333344,"vol wai"
"vol wai.4",2150,0,"vol wai"
"vol wai.5",3150,0,"vol wai"
"vol wai.6",4150,0.0035682426404996,"vol wai"
"vol wai.7",4650,0.000501250315865343,"vol wai"
"bon wai.1",150,0.00688721796935066,"bon wai"
"bon wai.2",650,0.0182696411684136,"bon wai"
"bon wai.3",1150,0.0395833333333333,"bon wai"
"bon wai.4",1650,0.00468041743742587,"bon wai"
"bon wai.5",2150,0.04222140198766,"bon wai"
"bon wai.6",3150,0.0159218544478098,"bon wai"
"bon wai.7",4150,0.0281030444964872,"bon wai"
"tag wai.1",150,0.0123908938021383,"tag wai"
"tag wai.2",650,0.0099046221570066,"tag wai"
"tag wai.3",1150,0.0364232581663398,"tag wai"
"tag wai.4",1650,0.0189020882189503,"tag wai"
"tag wai.5",2150,0.0231351834060638,"tag wai"
"tag wai.6",3150,0.0188155444501902,"tag wai"
"tag wai.7",4150,0.0276151165045624,"tag wai"
"tag wai.8",4650,0.0202522457720633,"tag wai"
"lou wai.1",650,0.0215053763440859,"lou wai"
"lou wai.2",1150,0.0409246157599413,"lou wai"
"lou wai.3",1650,0.0213573268239479,"lou wai"
"lou wai.4",2150,0.0367475940894391,"lou wai"
"lou wai.5",3150,0.0212000190494982,"lou wai"
"lou wai.6",4150,0.0187353629976584,"lou wai"
"lou wai.7",4650,0.0284656465621594,"lou wai"
"lan wai.1",650,0.00242012556423032,"lan wai"
"lan wai.2",1150,0.00208333333333333,"lan wai"
"lan wai.3",1650,0.0118694362017803,"lan wai"
"lan wai.4",3150,0.0056179775280899,"lan wai"
"lan wai.5",4150,0.0130388646239338,"lan wai"
"lan wai.6",4650,0.00232273454910714,"lan wai"
"ano wai.1",1650,0.112759643916914,"ano wai"
"ano wai.2",2150,0.0868725868725869,"ano wai"
"ano wai.3",3150,0.0922511508191851,"ano wai"
"ano wai.4",4150,0.0163934426229509,"ano wai"
"ano wai.5",4650,0.127659574468085,"ano wai"
"yac tuk.1",150,0.143416271087798,"yac tuk"
"yac tuk.2",650,0.126391574864039,"yac tuk"
"yac tuk.3",1150,0.0386455605372495,"yac tuk"
"yac tuk.4",2150,0.00555663653462768,"yac tuk"
"yac tuk.5",3150,0,"yac tuk"
"yac tuk.6",3650,0.0052356020942409,"yac tuk"
"yac tuk.7",4150,0.00588235294117623,"yac tuk"
"ava tuk.1",150,0.0154016600196251,"ava tuk"
"ava tuk.2",650,0.00885459542562217,"ava tuk"
"ava tuk.3",1150,0.00465116279069777,"ava tuk"
"ava tuk.4",2150,0.0130566939709262,"ava tuk"
"ava tuk.5",3150,0.0149253731343282,"ava tuk"
"ava tuk.6",4150,0.0242923019009976,"ava tuk"
"plu tuk.1",150,0.0221359607180012,"plu tuk"
"plu tuk.2",650,0.0114988985005201,"plu tuk"
"plu tuk.3",1150,0.0270584343547293,"plu tuk"
"plu tuk.4",2150,0.0151670145860291,"plu tuk"
"plu tuk.5",3150,0.055188150683536,"plu tuk"
"plu tuk.6",3650,0.00497113534316862,"plu tuk"
"plu tuk.7",4150,0.0273972602739727,"plu tuk"
"lot tuk.1",150,0.00129065879333434,"lot tuk"
"lot tuk.2",650,0.00559282308848585,"lot tuk"
"lot tuk.3",1150,0.023756385098223,"lot tuk"
"lot tuk.4",2150,0.00185221217820919,"lot tuk"
"lot tuk.5",3150,0,"lot tuk"
"lot tuk.6",3650,0.00523560209424079,"lot tuk"
"lot tuk.7",4150,0,"lot tuk"
"fin tuk.1",150,0.00321261808340845,"fin tuk"
"fin tuk.2",650,0.00559282308848585,"fin tuk"
"fin tuk.3",1150,0.013953488372093,"fin tuk"
"fin tuk.4",2150,0.00370442435641849,"fin tuk"
"fin tuk.5",3150,0,"fin tuk"
"fin tuk.6",3650,0,"fin tuk"
"fin tuk.7",4150,0,"fin tuk"
"vol tuk.1",150,0.0467019441635257,"vol tuk"
"vol tuk.2",650,0.0180012756741733,"vol tuk"
"vol tuk.3",1150,0.0300277141824316,"vol tuk"
"vol tuk.4",2150,0.031351855528589,"vol tuk"
"vol tuk.5",3150,0.0163043478260869,"vol tuk"
"vol tuk.6",3650,0.0151567824781977,"vol tuk"
"vol tuk.7",4150,0.0201051996930411,"vol tuk"
"bon tuk.1",150,0.00949464459380933,"bon tuk"
"bon tuk.2",650,0.00939595620488132,"bon tuk"
"bon tuk.3",1150,0.00151162179755115,"bon tuk"
"bon tuk.4",2150,0.0207198801855091,"bon tuk"
"bon tuk.5",3150,0.0600640719920565,"bon tuk"
"bon tuk.6",3650,0.0496561375064843,"bon tuk"
"bon tuk.7",4150,0.0369411123227916,"bon tuk"
"tag tuk.1",150,0.0139919669569986,"tag tuk"
"tag tuk.2",650,0.0108222417615406,"tag tuk"
"tag tuk.3",1150,0.0452453835269483,"tag tuk"
"tag tuk.4",2150,0.0867133908781633,"tag tuk"
"tag tuk.5",3150,0.0975287142353044,"tag tuk"
"tag tuk.6",3650,0.0367900550281571,"tag tuk"
"tag tuk.7",4150,0.0714892354294955,"tag tuk"
"lou tuk.1",650,0.00479719738842366,"lou tuk"
"lou tuk.2",1150,0.0372093023255812,"lou tuk"
"lou tuk.3",2150,0.102097994704259,"lou tuk"
"lou tuk.4",3150,0.0868355480808722,"lou tuk"
"lou tuk.5",3650,0.0471204188481675,"lou tuk"
"lou tuk.6",4150,0.0524652573314828,"lou tuk"
"lan tuk.1",650,0.0118096654565312,"lan tuk"
"lan tuk.2",1150,0.0384644873943063,"lan tuk"
"lan tuk.3",3150,0.239130434782609,"lan tuk"
"lan tuk.4",3650,0.0261780104712043,"lan tuk"
"lan tuk.5",4150,0.0297619047619048,"lan tuk"
"ano tuk.1",2150,0.067796310690982,"ano tuk"
"ano tuk.2",3150,0.102518674583413,"ano tuk"
"ano tuk.3",3650,0.106879606879607,"ano tuk"
"ano tuk.4",4150,0.1,"ano tuk"
"ava yac.1",150,0.110318103822148,"ava yac"
"ava yac.2",650,0.305503328571404,"ava yac"
"ava yac.3",1150,0.14988906639677,"ava yac"
"ava yac.4",1650,0.0993984243120153,"ava yac"
"ava yac.5",2150,0.0618128464990938,"ava yac"
"ava yac.6",2650,0.00631639749020307,"ava yac"
"ava yac.7",3150,0.0304107134089461,"ava yac"
"ava yac.8",4150,0.00823529411764701,"ava yac"
"plu yac.1",150,0.0525122453571489,"plu yac"
"plu yac.2",650,0.145523255782267,"plu yac"
"plu yac.3",1150,0.17285284249183,"plu yac"
"plu yac.4",1650,0.0323375486365213,"plu yac"
"plu yac.5",2150,0.0175209730381902,"plu yac"
"plu yac.6",2650,0.0115368441731587,"plu yac"
"plu yac.7",3150,0.0306934327278295,"plu yac"
"plu yac.8",3650,0.0377167272827152,"plu yac"
"plu yac.9",4150,0,"plu yac"
"lot yac.1",150,0.184069457394775,"lot yac"
"lot yac.2",650,0.3967404179173,"lot yac"
"lot yac.3",1150,0.397506019707917,"lot yac"
"lot yac.4",1650,0.68807511616361,"lot yac"
"lot yac.5",2150,0.646189462504799,"lot yac"
"lot yac.6",2650,0.804477688337716,"lot yac"
"lot yac.7",3150,0.421879044085929,"lot yac"
"lot yac.8",3650,0.496597402809649,"lot yac"
"lot yac.9",4150,0.302244735796583,"lot yac"
"fin yac.1",150,0.168547741921895,"fin yac"
"fin yac.2",650,0.209764193114993,"fin yac"
"fin yac.3",1150,0.166749119134487,"fin yac"
"fin yac.4",1650,0.135189964266089,"fin yac"
"fin yac.5",2150,0.0664852723513977,"fin yac"
"fin yac.6",2650,0.000381679389312994,"fin yac"
"fin yac.7",3150,0.0359386325199325,"fin yac"
"fin yac.8",3650,0.0100755667506297,"fin yac"
"fin yac.9",4150,0.0330303106836408,"fin yac"
"vol yac.1",150,0.390577887498616,"vol yac"
"vol yac.2",650,0.486154316867213,"vol yac"
"vol yac.3",1150,0.452320827549389,"vol yac"
"vol yac.4",2150,0.114481646110602,"vol yac"
"vol yac.5",2650,0.141345103606652,"vol yac"
"vol yac.6",3150,0.179611505483814,"vol yac"
"vol yac.7",3650,0.393593362155809,"vol yac"
"vol yac.8",4150,0.336311136624428,"vol yac"
"bon yac.1",150,0.0167901419812913,"bon yac"
"bon yac.2",650,0.0824836408287609,"bon yac"
"bon yac.3",1150,0.0456642658209485,"bon yac"
"bon yac.4",1650,0.234652829991295,"bon yac"
"bon yac.5",2150,0.0672102486400883,"bon yac"
"bon yac.6",2650,0.0106350687953841,"bon yac"
"bon yac.7",3150,0.00982605539721759,"bon yac"
"bon yac.8",3650,0.0127904216922459,"bon yac"
"bon yac.9",4150,0.00482474855227066,"bon yac"
"tag yac.1",150,0.0269582108728081,"tag yac"
"tag yac.2",650,0.0193673814286218,"tag yac"
"tag yac.3",1150,0.0300740409335229,"tag yac"
"tag yac.4",1650,0.0121024863710447,"tag yac"
"tag yac.5",2150,0.00484266172753778,"tag yac"
"tag yac.6",2650,0.00319638365121833,"tag yac"
"tag yac.7",3150,0.00105666302767693,"tag yac"
"tag yac.8",3650,0.0025188916876574,"tag yac"
"tag yac.9",4150,0.00429060285354466,"tag yac"
"lou yac.1",650,0.182795698924731,"lou yac"
"lou yac.2",1150,0.185848457309411,"lou yac"
"lou yac.3",1650,0.151906316424729,"lou yac"
"lou yac.4",2150,0.105364682224225,"lou yac"
"lou yac.5",2650,0.0077935895181338,"lou yac"
"lou yac.6",3150,0.0259965635785951,"lou yac"
"lou yac.7",3650,0.0175240611368934,"lou yac"
"lou yac.8",4150,0.00743238589233686,"lou yac"
"lan yac.1",650,0.0460832065193856,"lan yac"
"lan yac.2",1150,0.0318754343711853,"lan yac"
"lan yac.3",1650,0.0537380343448407,"lan yac"
"lan yac.4",2650,0.0491520673340695,"lan yac"
"lan yac.5",3150,0.0408409798010347,"lan yac"
"lan yac.6",3650,0.0123966942148759,"lan yac"
"lan yac.7",4150,0.0286954361480016,"lan yac"
"ano yac.1",1650,0.15726363445674,"ano yac"
"ano yac.2",2150,0.0625418392972377,"ano yac"
"ano yac.3",2650,0.000381679389312994,"ano yac"
"ano yac.4",3150,0.00608828006088291,"ano yac"
"ano yac.5",3650,0.0190845757596388,"ano yac"
"ano yac.6",4150,0.00235294117647067,"ano yac"
"plu ava.1",150,0.0342168301902038,"plu ava"
"plu ava.2",650,0.146846666774397,"plu ava"
"plu ava.3",1150,0.151755438556431,"plu ava"
"plu ava.4",1650,0.0423288186518989,"plu ava"
"plu ava.5",2150,0.0793599997242168,"plu ava"
"plu ava.6",2650,0.252481081311317,"plu ava"
"plu ava.7",3150,0.112254235211085,"plu ava"
"plu ava.8",4150,0.0960701716389626,"plu ava"
"plu ava.9",4650,0.125772446383133,"plu ava"
"lot ava.1",150,0.0953934342767709,"lot ava"
"lot ava.2",650,0.185799137973928,"lot ava"
"lot ava.3",1150,0.134828745769907,"lot ava"
"lot ava.4",1650,0.0728703084971934,"lot ava"
"lot ava.5",2150,0.0540290687991689,"lot ava"
"lot ava.6",2650,0.00296735905044498,"lot ava"
"lot ava.7",3150,0,"lot ava"
"lot ava.8",4150,0.10102766798419,"lot ava"
"lot ava.9",4650,0.0563778897013889,"lot ava"
"fin ava.1",150,0.142560988057949,"fin ava"
"fin ava.2",650,0.224490352521142,"fin ava"
"fin ava.3",1150,0.224088565587354,"fin ava"
"fin ava.4",1650,0.146892036449127,"fin ava"
"fin ava.5",2150,0.0571046600458365,"fin ava"
"fin ava.6",2650,0.0635785649409628,"fin ava"
"fin ava.7",3150,0.0186941290166707,"fin ava"
"fin ava.8",4150,0.0141501976284586,"fin ava"
"fin ava.9",4650,0.0842377079632947,"fin ava"
"vol ava.1",150,0.311786546276621,"vol ava"
"vol ava.2",650,0.462988519192762,"vol ava"
"vol ava.3",1150,0.4,"vol ava"
"vol ava.4",2150,0.34453781512605,"vol ava"
"vol ava.5",2650,0.243072803263875,"vol ava"
"vol ava.6",3150,0.149253731343284,"vol ava"
"vol ava.7",4150,0.0873527907816596,"vol ava"
"vol ava.8",4650,0.07882479088996,"vol ava"
"bon ava.1",150,0.134704864390613,"bon ava"
"bon ava.2",650,0.294550450593483,"bon ava"
"bon ava.3",1150,0.0965498534361993,"bon ava"
"bon ava.4",1650,0.112026035922079,"bon ava"
"bon ava.5",2150,0.17987706785133,"bon ava"
"bon ava.6",2650,0.110725646342166,"bon ava"
"bon ava.7",3150,0.119256878259306,"bon ava"
"bon ava.8",4150,0.0800977581993182,"bon ava"
"tag ava.1",150,0.141842489285109,"tag ava"
"tag ava.2",650,0.0659836646050704,"tag ava"
"tag ava.3",1150,0.103053362805797,"tag ava"
"tag ava.4",1650,0.237076184719728,"tag ava"
"tag ava.5",2150,0.263668088060599,"tag ava"
"tag ava.6",2650,0.195255677575163,"tag ava"
"tag ava.7",3150,0.111066970780382,"tag ava"
"tag ava.8",4150,0.133983088618106,"tag ava"
"tag ava.9",4650,0.180970674862338,"tag ava"
"lou ava.1",650,0.142061281337047,"lou ava"
"lou ava.2",1150,0.155152032646544,"lou ava"
"lou ava.3",1650,0.107151937370354,"lou ava"
"lou ava.4",2150,0.140585287613147,"lou ava"
"lou ava.5",2650,0.09822427139095,"lou ava"
"lou ava.6",3150,0.0394260812797268,"lou ava"
"lou ava.7",4150,0.0707539973027896,"lou ava"
"lou ava.8",4650,0.0450226922859704,"lou ava"
"lan ava.1",650,0.217350670311121,"lan ava"
"lan ava.2",1150,0.194457848134455,"lan ava"
"lan ava.3",1650,0.255142198316975,"lan ava"
"lan ava.4",2650,0.188569636438204,"lan ava"
"lan ava.5",3150,0.143684707577572,"lan ava"
"lan ava.6",4150,0.149052585241277,"lan ava"
"lan ava.7",4650,0.190165565137898,"lan ava"
"ano ava.1",1650,0.160848048451337,"ano ava"
"ano ava.2",2150,0.184539724980901,"ano ava"
"ano ava.3",2650,0.146811543608542,"ano ava"
"ano ava.4",3150,0.0966532973897034,"ano ava"
"ano ava.5",4150,0.0543873517786561,"ano ava"
"ano ava.6",4650,0.0380952380952381,"ano ava"
"lot plu.1",150,0.0189521782023988,"lot plu"
"lot plu.2",650,0.130186799647664,"lot plu"
"lot plu.3",1150,0.114455106185288,"lot plu"
"lot plu.4",1650,0.000679914138046023,"lot plu"
"lot plu.5",2150,0.00788388739051493,"lot plu"
"lot plu.6",2650,0,"lot plu"
"lot plu.7",3150,0.0862738331464068,"lot plu"
"lot plu.8",3650,0.0325714285714287,"lot plu"
"lot plu.9",4150,0.11124354390147,"lot plu"
"lot plu.10",4650,0.0278064611299601,"lot plu"
"fin plu.1",150,0.0202156567492253,"fin plu"
"fin plu.2",650,0.131412572417786,"fin plu"
"fin plu.3",1150,0.145809834905462,"fin plu"
